2021-11-20 14:29:41,732|Key.enter|release
2021-11-20 14:29:43,409|Key.shift|press
2021-11-20 14:29:43,709|'P'|press
2021-11-20 14:29:43,776|'P'|release
2021-11-20 14:29:43,811|Key.shift|release
2021-11-20 14:29:43,904|'o'|press
2021-11-20 14:29:44,001|'o'|release
2021-11-20 14:29:44,004|'r'|press
2021-11-20 14:29:44,065|'r'|release
2021-11-20 14:29:44,145|'t'|press
2021-11-20 14:29:44,238|'t'|release
2021-11-20 14:29:44,241|'e'|press
2021-11-20 14:29:44,397|'e'|release
2021-11-20 14:29:44,427|Key.space|press
2021-11-20 14:29:44,488|Key.space|release
2021-11-20 14:29:44,711|Key.backspace|press
2021-11-20 14:29:44,833|Key.backspace|release
2021-11-20 14:29:44,863|'e'|press
2021-11-20 14:29:44,953|'e'|release
2021-11-20 14:29:44,992|Key.space|press
2021-11-20 14:29:45,085|Key.space|release
2021-11-20 14:29:45,086|'c'|press
2021-11-20 14:29:45,178|'e'|press
2021-11-20 14:29:45,240|'c'|release
2021-11-20 14:29:45,271|Key.space|press
2021-11-20 14:29:45,305|'e'|release
2021-11-20 14:29:45,338|Key.space|release
2021-11-20 14:29:45,543|Key.backspace|press
2021-11-20 14:29:45,632|Key.backspace|release
2021-11-20 14:29:45,706|Key.backspace|press
2021-11-20 14:29:45,798|Key.backspace|release
2021-11-20 14:29:45,858|Key.backspace|press
2021-11-20 14:29:45,947|Key.backspace|release
2021-11-20 14:29:45,990|Key.backspace|press
2021-11-20 14:29:46,079|Key.backspace|release
2021-11-20 14:29:46,129|Key.backspace|press
2021-11-20 14:29:46,216|Key.backspace|release
2021-11-20 14:29:46,546|'z'|press
2021-11-20 14:29:46,639|'z'|release
2021-11-20 14:29:46,669|Key.space|press
2021-11-20 14:29:46,733|Key.space|release
2021-11-20 14:29:46,832|'c'|press
2021-11-20 14:29:46,891|'v'|press
2021-11-20 14:29:46,925|'v'|release
2021-11-20 14:29:46,955|'c'|release
2021-11-20 14:29:46,959|'e'|press
2021-11-20 14:29:47,045|'e'|release
2021-11-20 14:29:47,073|Key.space|press
2021-11-20 14:29:47,137|Key.space|release
2021-11-20 14:29:47,821|Key.backspace|press
2021-11-20 14:29:47,913|Key.backspace|release
2021-11-20 14:29:47,988|Key.backspace|press
2021-11-20 14:29:48,081|Key.backspace|release
2021-11-20 14:29:48,145|Key.backspace|press
2021-11-20 14:29:48,240|Key.backspace|release
2021-11-20 14:29:48,880|'e'|press
2021-11-20 14:29:48,913|'e'|release
2021-11-20 14:29:48,942|Key.space|press
2021-11-20 14:29:49,004|Key.space|release
