2021-11-25 10:19:19,164|Key.enter|release
2021-11-25 10:19:20,364|Key.shift|press
2021-11-25 10:19:20,423|'C'|press
2021-11-25 10:19:20,491|'C'|release
2021-11-25 10:19:20,558|Key.shift|release
2021-11-25 10:19:20,680|Key.shift|press
2021-11-25 10:19:20,816|'H'|press
2021-11-25 10:19:20,884|'H'|release
2021-11-25 10:19:20,923|'A'|press
2021-11-25 10:19:21,004|'A'|release
2021-11-25 10:19:21,031|'P'|press
2021-11-25 10:19:21,119|'P'|release
2021-11-25 10:19:21,216|'I'|press
2021-11-25 10:19:21,290|'I'|release
2021-11-25 10:19:21,496|'R'|press
2021-11-25 10:19:21,573|'R'|release
2021-11-25 10:19:21,686|'E'|press
2021-11-25 10:19:21,767|'E'|release
2021-11-25 10:19:21,907|Key.shift|release
2021-11-25 10:19:22,001|Key.backspace|press
2021-11-25 10:19:22,084|Key.backspace|release
2021-11-25 10:19:22,149|Key.backspace|press
2021-11-25 10:19:22,229|Key.backspace|release
2021-11-25 10:19:22,316|Key.shift|press
2021-11-25 10:19:22,372|'T'|press
2021-11-25 10:19:22,443|'T'|release
2021-11-25 10:19:22,541|'R'|press
2021-11-25 10:19:22,627|'R'|release
2021-11-25 10:19:22,725|'E'|press
2021-11-25 10:19:22,799|'E'|release
2021-11-25 10:19:22,832|Key.space|press
2021-11-25 10:19:22,884|Key.shift|release
2021-11-25 10:19:22,922|Key.space|release
2021-11-25 10:19:23,175|Key.shift|press
2021-11-25 10:19:23,305|'V'|press
2021-11-25 10:19:23,385|'V'|release
2021-11-25 10:19:23,421|'I'|press
2021-11-25 10:19:23,502|'I'|release
2021-11-25 10:19:23,562|Key.shift|release
2021-11-25 10:19:23,764|Key.enter|press
2021-11-25 10:19:23,825|Key.enter|release
2021-11-25 10:19:23,903|Key.enter|press
2021-11-25 10:19:23,960|Key.enter|release
2021-11-25 10:19:24,279|Key.shift|press
2021-11-25 10:19:24,338|'P'|press
2021-11-25 10:19:24,429|'P'|release
2021-11-25 10:19:24,489|Key.shift|release
2021-11-25 10:19:24,675|'o'|press
2021-11-25 10:19:24,770|'r'|press
2021-11-25 10:19:24,783|'o'|release
2021-11-25 10:19:24,840|'r'|release
2021-11-25 10:19:24,955|'c'|press
2021-11-25 10:19:25,009|Key.space|press
2021-11-25 10:19:25,031|'c'|release
2021-11-25 10:19:25,117|Key.space|release
2021-11-25 10:19:25,283|Key.backspace|press
2021-11-25 10:19:25,370|Key.backspace|release
2021-11-25 10:19:25,428|Key.backspace|press
2021-11-25 10:19:25,492|Key.backspace|release
2021-11-25 10:19:25,557|Key.backspace|press
2021-11-25 10:19:25,624|Key.backspace|release
2021-11-25 10:19:25,702|Key.backspace|press
2021-11-25 10:19:25,734|Key.backspace|release
2021-11-25 10:19:25,999|Key.shift|press
2021-11-25 10:19:26,078|'O'|press
2021-11-25 10:19:26,162|'O'|release
2021-11-25 10:19:26,169|'R'|press
2021-11-25 10:19:26,244|'R'|release
2021-11-25 10:19:26,357|'C'|press
2021-11-25 10:19:26,444|'C'|release
2021-11-25 10:19:26,458|Key.space|press
2021-11-25 10:19:26,545|Key.space|release
2021-11-25 10:19:26,589|'E'|press
2021-11-25 10:19:26,679|'E'|release
2021-11-25 10:19:26,757|'T'|press
2021-11-25 10:19:26,804|Key.space|press
2021-11-25 10:19:26,847|'T'|release
2021-11-25 10:19:26,888|Key.space|release
2021-11-25 10:19:26,918|'P'|press
2021-11-25 10:19:26,999|'P'|release
2021-11-25 10:19:27,076|'O'|press
2021-11-25 10:19:27,174|'O'|release
2021-11-25 10:19:27,245|'I'|press
2021-11-25 10:19:27,295|'V'|press
2021-11-25 10:19:27,341|'I'|release
2021-11-25 10:19:27,377|'V'|release
2021-11-25 10:19:27,470|'R'|press
2021-11-25 10:19:27,544|'R'|release
2021-11-25 10:19:27,622|'E'|press
2021-11-25 10:19:27,700|'E'|release
2021-11-25 10:19:27,712|Key.shift|release
2021-11-25 10:19:27,784|Key.shift|press
2021-11-25 10:19:27,843|'.'|press
2021-11-25 10:19:27,918|'.'|release
