2021-11-03 10:04:55,601;Key.enter;release
2021-11-03 10:04:58,408;Key.shift;press
2021-11-03 10:04:58,556;'P';press
2021-11-03 10:04:58,672;'P';release
2021-11-03 10:04:58,719;Key.shift;release
2021-11-03 10:04:58,855;'o';press
2021-11-03 10:04:58,976;'o';release
2021-11-03 10:04:58,985;'r';press
2021-11-03 10:04:59,057;'r';release
2021-11-03 10:04:59,230;'t';press
2021-11-03 10:04:59,364;'e';press
2021-11-03 10:04:59,397;'t';release
2021-11-03 10:04:59,461;'e';release
2021-11-03 10:04:59,490;'z';press
2021-11-03 10:04:59,599;'z';release
2021-11-03 10:04:59,707;Key.space;press
2021-11-03 10:04:59,827;Key.space;release
2021-11-03 10:04:59,987;'c';press
2021-11-03 10:05:00,118;'e';press
2021-11-03 10:05:00,174;'c';release
2021-11-03 10:05:00,192;Key.space;press
2021-11-03 10:05:00,217;'e';release
2021-11-03 10:05:00,308;Key.space;release
2021-11-03 10:05:00,340;'v';press
2021-11-03 10:05:00,424;'i';press
2021-11-03 10:05:00,471;'v';release
2021-11-03 10:05:00,557;'i';release
2021-11-03 10:05:00,589;'e';press
2021-11-03 10:05:00,714;'e';release
2021-11-03 10:05:00,719;'u';press
2021-11-03 10:05:00,852;'u';release
2021-11-03 10:05:00,920;'x';press
2021-11-03 10:05:01,048;'x';release
2021-11-03 10:05:01,064;Key.space;press
2021-11-03 10:05:01,170;Key.space;release
2021-11-03 10:05:01,228;'w';press
2021-11-03 10:05:01,304;'h';press
2021-11-03 10:05:01,370;'w';release
2021-11-03 10:05:01,442;'h';release
2021-11-03 10:05:01,478;'i';press
2021-11-03 10:05:01,593;'s';press
2021-11-03 10:05:01,610;'i';release
2021-11-03 10:05:01,736;'s';release
2021-11-03 10:05:01,785;'k';press
2021-11-03 10:05:01,906;'k';release
2021-11-03 10:05:01,931;'y';press
2021-11-03 10:05:02,071;'y';release
2021-11-03 10:05:02,086;Key.space;press
2021-11-03 10:05:02,198;'a';press
2021-11-03 10:05:02,207;Key.space;release
2021-11-03 10:05:02,315;'u';press
2021-11-03 10:05:02,331;'a';release
2021-11-03 10:05:02,450;'u';release
2021-11-03 10:05:02,492;Key.space;press
2021-11-03 10:05:02,599;Key.space;release
2021-11-03 10:05:02,654;'j';press
2021-11-03 10:05:02,760;'j';release
2021-11-03 10:05:02,831;'u';press
2021-11-03 10:05:02,957;'u';release
2021-11-03 10:05:03,044;'e';press
2021-11-03 10:05:03,208;'e';release
2021-11-03 10:05:03,271;Key.space;press
2021-11-03 10:05:03,426;Key.space;release
2021-11-03 10:05:03,701;Key.backspace;press
2021-11-03 10:05:03,777;Key.backspace;release
2021-11-03 10:05:03,853;Key.backspace;press
2021-11-03 10:05:03,956;Key.backspace;release
2021-11-03 10:05:04,023;'g';press
2021-11-03 10:05:04,096;'e';press
2021-11-03 10:05:04,165;'g';release
2021-11-03 10:05:04,222;'e';release
2021-11-03 10:05:04,227;Key.space;press
2021-11-03 10:05:04,304;Key.space;release
2021-11-03 10:05:04,387;'b';press
2021-11-03 10:05:04,510;'b';release
2021-11-03 10:05:04,799;'l';press
2021-11-03 10:05:04,898;'l';release
2021-11-03 10:05:04,980;'o';press
2021-11-03 10:05:05,108;'o';release
2021-11-03 10:05:05,207;'n';press
2021-11-03 10:05:05,348;'n';release
2021-11-03 10:05:05,409;'d';press
2021-11-03 10:05:05,524;'d';release
2021-11-03 10:05:05,569;Key.space;press
2021-11-03 10:05:05,694;Key.space;release
2021-11-03 10:05:05,755;'q';press
2021-11-03 10:05:05,867;'u';press
2021-11-03 10:05:05,889;'q';release
2021-11-03 10:05:05,971;'u';release
2021-11-03 10:05:06,060;'i';press
2021-11-03 10:05:06,188;'i';release
2021-11-03 10:05:06,223;Key.space;press
2021-11-03 10:05:06,339;Key.space;release
2021-11-03 10:05:06,367;'f';press
2021-11-03 10:05:06,430;'u';press
2021-11-03 10:05:06,478;'f';release
2021-11-03 10:05:06,524;'u';release
2021-11-03 10:05:06,793;'e';press
2021-11-03 10:05:06,878;'m';press
2021-11-03 10:05:06,881;'e';release
2021-11-03 10:05:06,990;'m';release
2021-11-03 10:05:07,129;Key.backspace;press
2021-11-03 10:05:07,225;Key.backspace;release
2021-11-03 10:05:07,284;Key.backspace;press
2021-11-03 10:05:07,357;Key.backspace;release
2021-11-03 10:05:07,483;'m';press
2021-11-03 10:05:07,586;'e';press
2021-11-03 10:05:07,615;'m';release
2021-11-03 10:05:07,674;'e';release
2021-11-03 10:05:07,773;'.';press
2021-11-03 10:05:07,900;'.';release
2021-11-03 10:05:08,134;Key.enter;press
2021-11-03 10:05:08,236;Key.enter;release
2021-11-03 10:05:08,840;Key.shift;press
2021-11-03 10:05:08,922;'J';press
2021-11-03 10:05:09,040;'J';release
2021-11-03 10:05:09,066;Key.shift;release
2021-11-03 10:05:09,071;'o';press
2021-11-03 10:05:09,213;'o';release
2021-11-03 10:05:09,231;'e';press
2021-11-03 10:05:09,347;'e';release
2021-11-03 10:05:09,696;'y';press
2021-11-03 10:05:09,846;'y';release
2021-11-03 10:05:09,948;'u';press
2021-11-03 10:05:10,082;'u';release
2021-11-03 10:05:11,337;Key.backspace;press
2021-11-03 10:05:11,434;Key.backspace;release
2021-11-03 10:05:11,500;Key.backspace;press
2021-11-03 10:05:11,596;Key.backspace;release
2021-11-03 10:05:11,659;Key.backspace;press
2021-11-03 10:05:11,745;Key.backspace;release
2021-11-03 10:05:11,823;'y';press
2021-11-03 10:05:11,973;'y';release
2021-11-03 10:05:12,585;'e';press
2021-11-03 10:05:12,700;'u';press
2021-11-03 10:05:12,708;'e';release
2021-11-03 10:05:12,819;'u';release
2021-11-03 10:05:12,973;'x';press
2021-11-03 10:05:13,101;'x';release
2021-11-03 10:05:13,397;',';press
2021-11-03 10:05:13,537;',';release
2021-11-03 10:05:13,562;Key.space;press
2021-11-03 10:05:13,675;Key.space;release
2021-11-03 10:05:13,755;'i';press
2021-11-03 10:05:13,863;'v';press
2021-11-03 10:05:13,897;'i';release
2021-11-03 10:05:13,981;'v';release
2021-11-03 10:05:14,085;'r';press
2021-11-03 10:05:14,184;'e';press
2021-11-03 10:05:14,265;'r';release
2021-11-03 10:05:14,312;'e';release
2021-11-03 10:05:14,324;',';press
2021-11-03 10:05:14,424;',';release
2021-11-03 10:05:14,657;Key.space;press
2021-11-03 10:05:14,799;Key.space;release
2021-11-03 10:05:14,831;'f';press
2021-11-03 10:05:14,886;'a';press
2021-11-03 10:05:14,977;'f';release
2021-11-03 10:05:15,021;'i';press
2021-11-03 10:05:15,045;'a';release
2021-11-03 10:05:15,143;'t';press
2021-11-03 10:05:15,168;'i';release
2021-11-03 10:05:15,245;'t';release
2021-11-03 10:05:15,326;'g';press
2021-11-03 10:05:15,407;'u';press
2021-11-03 10:05:15,443;'g';release
2021-11-03 10:05:15,538;'u';release
2021-11-03 10:05:15,605;'e';press
2021-11-03 10:05:15,655;'e';release
2021-11-03 10:05:15,957;Key.backspace;press
2021-11-03 10:05:16,064;Key.backspace;release
2021-11-03 10:05:16,201;['´'];press
2021-11-03 10:05:16,317;['´'];release
2021-11-03 10:05:16,590;Key.backspace;press
2021-11-03 10:05:16,681;Key.backspace;release
2021-11-03 10:05:16,773;Key.backspace;press
2021-11-03 10:05:16,857;Key.backspace;release
2021-11-03 10:05:16,928;Key.backspace;press
2021-11-03 10:05:17,022;Key.backspace;release
2021-11-03 10:05:17,089;Key.backspace;press
2021-11-03 10:05:17,178;Key.backspace;release
2021-11-03 10:05:17,264;'t';press
2021-11-03 10:05:17,370;'t';release
2021-11-03 10:05:17,538;'i';press
2021-11-03 10:05:17,592;'i';release
2021-11-03 10:05:17,998;'g';press
2021-11-03 10:05:18,103;'g';release
2021-11-03 10:05:18,840;'u';press
2021-11-03 10:05:18,931;'u';release
2021-11-03 10:05:19,090;['´'];press
2021-11-03 10:05:19,230;['´'];release
2021-11-03 10:05:19,274;'e';press
2021-11-03 10:05:19,351;'e';release
2021-11-03 10:05:20,151;',';press
2021-11-03 10:05:20,289;',';release
2021-11-03 10:05:20,325;Key.space;press
2021-11-03 10:05:20,441;Key.space;release
2021-11-03 10:05:20,479;'l';press
2021-11-03 10:05:20,604;'e';press
2021-11-03 10:05:20,633;'l';release
2021-11-03 10:05:20,707;Key.space;press
2021-11-03 10:05:20,724;'e';release
2021-11-03 10:05:20,826;Key.space;release
2021-11-03 10:05:20,884;'n';press
2021-11-03 10:05:21,005;'n';release
2021-11-03 10:05:21,046;'e';press
2021-11-03 10:05:21,189;'e';release
2021-11-03 10:05:21,680;'z';press
2021-11-03 10:05:21,840;'z';release
2021-11-03 10:05:22,033;Key.space;press
2021-11-03 10:05:22,154;Key.space;release
2021-11-03 10:05:22,508;'q';press
2021-11-03 10:05:22,623;'q';release
2021-11-03 10:05:22,660;'u';press
2021-11-03 10:05:22,800;'u';release
2021-11-03 10:05:22,829;'i';press
2021-11-03 10:05:22,963;'i';release
2021-11-03 10:05:23,005;Key.space;press
2021-11-03 10:05:23,121;Key.space;release
2021-11-03 10:05:23,675;'p';press
2021-11-03 10:05:23,793;'p';release
2021-11-03 10:05:23,875;'i';press
2021-11-03 10:05:23,990;'i';release
2021-11-03 10:05:24,185;'q';press
2021-11-03 10:05:24,325;'u';press
2021-11-03 10:05:24,338;'q';release
2021-11-03 10:05:24,448;'u';release
2021-11-03 10:05:24,491;'e';press
2021-11-03 10:05:24,597;'e';release
2021-11-03 10:05:24,802;',';press
2021-11-03 10:05:24,935;',';release
2021-11-03 10:05:24,996;Key.space;press
2021-11-03 10:05:25,106;Key.space;release
2021-11-03 10:05:25,211;Key.shift_r;press
2021-11-03 10:05:25,319;'C';press
2021-11-03 10:05:25,440;Key.shift_r;release
2021-11-03 10:05:25,474;'c';release
2021-11-03 10:05:25,521;'l';press
2021-11-03 10:05:25,631;'l';release
2021-11-03 10:05:25,709;'o';press
2021-11-03 10:05:25,863;'o';release
2021-11-03 10:05:25,876;'w';press
2021-11-03 10:05:25,983;'w';release
2021-11-03 10:05:26,014;'n';press
2021-11-03 10:05:26,146;'n';release
2021-11-03 10:05:26,230;Key.space;press
2021-11-03 10:05:26,346;Key.space;release
2021-11-03 10:05:26,423;Key.shift;press
2021-11-03 10:05:26,551;'H';press
2021-11-03 10:05:26,615;Key.shift;release
2021-11-03 10:05:26,650;'h';release
2021-11-03 10:05:26,760;'a';press
2021-11-03 10:05:26,869;'r';press
2021-11-03 10:05:26,934;'a';release
2021-11-03 10:05:27,011;'r';release
2021-11-03 10:05:27,148;'y';press
2021-11-03 10:05:27,319;'y';release
2021-11-03 10:05:27,337;Key.space;press
2021-11-03 10:05:27,475;Key.space;release
2021-11-03 10:05:27,508;'s';press
2021-11-03 10:05:27,617;'k';press
2021-11-03 10:05:27,633;'s';release
2021-11-03 10:05:27,690;'k';release
2021-11-03 10:05:27,784;'i';press
2021-11-03 10:05:27,879;'e';press
2021-11-03 10:05:27,887;'i';release
2021-11-03 10:05:27,984;'e';release
2021-11-03 10:05:28,004;Key.space;press
2021-11-03 10:05:28,084;'d';press
2021-11-03 10:05:28,113;Key.space;release
2021-11-03 10:05:28,187;'a';press
2021-11-03 10:05:28,270;'d';release
2021-11-03 10:05:28,330;'n';press
2021-11-03 10:05:28,343;'a';release
2021-11-03 10:05:28,471;'s';press
2021-11-03 10:05:28,479;'n';release
2021-11-03 10:05:28,587;'s';release
2021-11-03 10:05:28,605;Key.space;press
2021-11-03 10:05:28,721;Key.space;release
2021-11-03 10:05:28,799;'l';press
2021-11-03 10:05:28,908;'l';release
2021-11-03 10:05:29,351;Key.shift;press
2021-11-03 10:05:29,473;"'";press
2021-11-03 10:05:29,599;Key.shift;release
2021-11-03 10:05:29,608;'#';release
2021-11-03 10:05:29,802;'o';press
2021-11-03 10:05:29,923;'o';release
2021-11-03 10:05:30,003;'m';press
2021-11-03 10:05:30,105;'m';release
2021-11-03 10:05:30,179;'b';press
2021-11-03 10:05:30,309;'b';release
2021-11-03 10:05:30,536;'r';press
2021-11-03 10:05:30,633;'e';press
2021-11-03 10:05:30,704;'r';release
2021-11-03 10:05:30,756;'e';release
2021-11-03 10:05:31,046;'.';press
2021-11-03 10:05:31,227;'.';release
2021-11-03 10:05:32,445;Key.enter;press
2021-11-03 10:05:32,566;Key.enter;release
2021-11-03 10:05:32,713;Key.shift;press
2021-11-03 10:05:32,833;'M';press
2021-11-03 10:05:32,958;'M';release
2021-11-03 10:05:33,005;Key.shift;release
2021-11-03 10:05:33,044;'o';press
2021-11-03 10:05:33,168;'o';release
2021-11-03 10:05:33,217;'n';press
2021-11-03 10:05:33,351;'n';release
2021-11-03 10:05:33,412;'s';press
2021-11-03 10:05:33,562;'s';release
2021-11-03 10:05:33,617;'i';press
2021-11-03 10:05:33,734;'i';release
2021-11-03 10:05:33,913;'e';press
2021-11-03 10:05:34,016;'e';release
2021-11-03 10:05:34,034;'u';press
