|Timestamp|Key|Action|Shift
329|2021-11-25 09:37:29.374|'l'|release|0
330|2021-11-25 09:37:29.449|'o'|press|0
331|2021-11-25 09:37:29.522|'o'|release|0
332|2021-11-25 09:37:29.590|'g'|press|0
333|2021-11-25 09:37:29.655|'g'|release|0
334|2021-11-25 09:37:29.801|'r'|press|0
335|2021-11-25 09:37:29.878|'a'|press|0
336|2021-11-25 09:37:29.902|'r'|release|0
337|2021-11-25 09:37:29.965|'a'|release|0
338|2021-11-25 09:37:30.010|'p'|press|0
339|2021-11-25 09:37:30.079|'p'|release|0
340|2021-11-25 09:37:30.125|'h'|press|0
341|2021-11-25 09:37:30.194|'h'|release|0
342|2021-11-25 09:37:30.248|'i'|press|0
343|2021-11-25 09:37:30.317|'i'|release|0
344|2021-11-25 09:37:30.473|'e'|press|0
345|2021-11-25 09:37:30.558|'z'|press|0
346|2021-11-25 09:37:30.614|'e'|release|0
347|2021-11-25 09:37:30.661|'z'|release|0
348|2021-11-25 09:37:30.769|Key.space|press|0
349|2021-11-25 09:37:30.846|Key.space|release|0
350|2021-11-25 09:37:30.947|'b'|press|0
351|2021-11-25 09:37:31.028|'b'|release|0
352|2021-11-25 09:37:31.039|'i'|press|0
353|2021-11-25 09:37:31.112|'i'|release|0
354|2021-11-25 09:37:31.144|'e'|press|0
355|2021-11-25 09:37:31.217|'n'|press|0
356|2021-11-25 09:37:31.224|'e'|release|0
357|2021-11-25 09:37:31.285|'n'|release|0
358|2021-11-25 09:37:31.374|Key.space|press|0
359|2021-11-25 09:37:31.414|Key.space|release|0
360|2021-11-25 09:37:31.520|'m'|press|0
361|2021-11-25 09:37:31.561|'m'|release|0
362|2021-11-25 09:37:31.680|'i'|press|0
363|2021-11-25 09:37:31.757|'i'|release|0
364|2021-11-25 09:37:31.764|'e'|press|0
365|2021-11-25 09:37:31.865|'e'|release|0
366|2021-11-25 09:37:31.872|'u'|press|0
367|2021-11-25 09:37:31.929|'u'|release|0
368|2021-11-25 09:37:32.000|'x'|press|0
369|2021-11-25 09:37:32.101|'x'|release|0
370|2021-11-25 09:37:32.153|Key.space|press|0
371|2021-11-25 09:37:32.254|Key.space|release|0
372|2021-11-25 09:37:32.261|'q'|press|0
373|2021-11-25 09:37:32.358|'q'|release|0
374|2021-11-25 09:37:32.387|'u'|press|0
375|2021-11-25 09:37:32.464|'u'|release|0
376|2021-11-25 09:37:32.467|'e'|press|0
377|2021-11-25 09:37:32.560|'e'|release|0
378|2021-11-25 09:37:32.563|Key.space|press|0
379|2021-11-25 09:37:32.624|Key.space|release|0
