2021-11-25 10:16:08,336|Key.enter|release
2021-11-25 10:16:10,684|'e'|press
2021-11-25 10:16:10,763|'e'|release
2021-11-25 10:16:11,083|Key.backspace|press
2021-11-25 10:16:11,191|Key.backspace|release
2021-11-25 10:16:11,287|Key.space|press
2021-11-25 10:16:11,392|'e'|press
2021-11-25 10:16:11,405|Key.space|release
2021-11-25 10:16:11,472|'e'|release
2021-11-25 10:16:11,598|'t'|press
2021-11-25 10:16:11,637|Key.space|press
2021-11-25 10:16:11,667|'t'|release
2021-11-25 10:16:11,730|Key.space|release
2021-11-25 10:16:11,751|'j'|press
2021-11-25 10:16:11,832|'e'|press
2021-11-25 10:16:11,858|'j'|release
2021-11-25 10:16:11,910|Key.space|press
2021-11-25 10:16:11,930|'e'|release
2021-11-25 10:16:11,987|Key.space|release
2021-11-25 10:16:12,046|'d'|press
2021-11-25 10:16:12,116|'d'|release
2021-11-25 10:16:12,126|'o'|press
2021-11-25 10:16:12,226|'o'|release
2021-11-25 10:16:12,294|'i'|press
2021-11-25 10:16:12,331|'s'|press
2021-11-25 10:16:12,380|'i'|release
2021-11-25 10:16:12,441|'s'|release
2021-11-25 10:16:12,442|Key.space|press
2021-11-25 10:16:12,522|Key.space|release
2021-11-25 10:16:12,564|'p'|press
2021-11-25 10:16:12,649|'a'|press
2021-11-25 10:16:12,669|'p'|release
2021-11-25 10:16:12,739|'a'|release
2021-11-25 10:16:12,775|'r'|press
2021-11-25 10:16:12,858|'r'|release
2021-11-25 10:16:12,860|Key.space|press
2021-11-25 10:16:12,923|Key.space|release
2021-11-25 10:16:12,985|'c'|press
2021-11-25 10:16:13,068|'c'|release
2021-11-25 10:16:13,082|'o'|press
2021-11-25 10:16:13,156|'o'|release
2021-11-25 10:16:13,230|'n'|press
2021-11-25 10:16:13,280|'s'|press
2021-11-25 10:16:13,322|'n'|release
2021-11-25 10:16:13,358|'é'|press
2021-11-25 10:16:13,387|'s'|release
2021-11-25 10:16:13,442|'é'|release
2021-11-25 10:16:13,538|'q'|press
2021-11-25 10:16:13,598|'u'|press
2021-11-25 10:16:13,624|'q'|release
2021-11-25 10:16:13,679|'e'|press
2021-11-25 10:16:13,686|'u'|release
2021-11-25 10:16:13,768|'e'|release
2021-11-25 10:16:13,856|'n'|press
2021-11-25 10:16:13,867|'t'|press
2021-11-25 10:16:13,922|'n'|release
2021-11-25 10:16:13,931|'t'|release
2021-11-25 10:16:14,171|Key.backspace|press
2021-11-25 10:16:14,270|Key.backspace|release
2021-11-25 10:16:14,691|'t'|press
2021-11-25 10:16:14,777|'t'|release
2021-11-25 10:16:14,785|Key.space|press
2021-11-25 10:16:14,858|Key.space|release
2021-11-25 10:16:14,946|'e'|press
2021-11-25 10:16:15,021|'n'|press
2021-11-25 10:16:15,030|'e'|release
2021-11-25 10:16:15,089|Key.space|press
2021-11-25 10:16:15,096|'n'|release
2021-11-25 10:16:15,182|Key.space|release
2021-11-25 10:16:15,215|'a'|press
2021-11-25 10:16:15,279|'a'|release
2021-11-25 10:16:15,462|Key.backspace|press
2021-11-25 10:16:15,558|Key.backspace|release
2021-11-25 10:16:15,565|'s'|press
2021-11-25 10:16:15,589|'a'|press
2021-11-25 10:16:15,657|'s'|release
2021-11-25 10:16:15,702|'a'|release
2021-11-25 10:16:15,809|'v'|press
2021-11-25 10:16:15,907|'v'|release
2021-11-25 10:16:15,984|'o'|press
2021-11-25 10:16:16,064|'o'|release
2021-11-25 10:16:16,148|'i'|press
2021-11-25 10:16:16,185|'r'|press
2021-11-25 10:16:16,238|'i'|release
2021-11-25 10:16:16,260|Key.space|press
2021-11-25 10:16:16,271|'r'|release
2021-11-25 10:16:16,337|Key.space|release
2021-11-25 10:16:16,476|'p'|press
2021-11-25 10:16:16,543|'p'|release
2021-11-25 10:16:16,633|'l'|press
2021-11-25 10:16:16,710|'l'|release
2021-11-25 10:16:16,794|'u'|press
