;Timestamp;Key;Action;Shift
53;2021-11-03 10:02:04.092;Key.space;press;0
54;2021-11-03 10:02:04.230;'j';press;0
55;2021-11-03 10:02:04.236;Key.space;release;0
56;2021-11-03 10:02:04.406;'j';release;0
57;2021-11-03 10:02:04.448;'u';press;0
58;2021-11-03 10:02:04.572;'g';press;0
59;2021-11-03 10:02:04.576;'u';release;0
60;2021-11-03 10:02:04.642;'e';press;0
61;2021-11-03 10:02:04.715;'g';release;0
62;2021-11-03 10:02:04.719;Key.space;press;0
63;2021-11-03 10:02:04.776;'e';release;0
64;2021-11-03 10:02:04.822;Key.space;release;0
65;2021-11-03 10:02:04.924;'b';press;0
66;2021-11-03 10:02:05.050;'b';release;0
67;2021-11-03 10:02:05.120;'l';press;0
68;2021-11-03 10:02:05.223;'l';release;0
69;2021-11-03 10:02:05.302;'o';press;0
70;2021-11-03 10:02:05.418;'o';release;0
71;2021-11-03 10:02:05.511;'n';press;0
72;2021-11-03 10:02:05.631;'d';press;0
73;2021-11-03 10:02:05.636;'n';release;0
74;2021-11-03 10:02:05.725;'d';release;0
75;2021-11-03 10:02:05.813;'e';press;0
76;2021-11-03 10:02:05.907;'e';release;0
77;2021-11-03 10:02:06.214;Key.space;press;0
78;2021-11-03 10:02:06.330;Key.space;release;0
79;2021-11-03 10:02:06.594;'q';press;0
80;2021-11-03 10:02:06.659;'u';press;0
81;2021-11-03 10:02:06.698;'q';release;0
82;2021-11-03 10:02:06.771;'u';release;0
83;2021-11-03 10:02:06.804;'i';press;0
84;2021-11-03 10:02:06.972;'i';release;0
85;2021-11-03 10:02:06.989;Key.space;press;0
86;2021-11-03 10:02:07.094;Key.space;release;0
87;2021-11-03 10:02:07.153;'f';press;0
88;2021-11-03 10:02:07.204;'u';press;0
89;2021-11-03 10:02:07.280;'f';release;0
90;2021-11-03 10:02:07.304;'u';release;0
91;2021-11-03 10:02:07.393;'m';press;0
92;2021-11-03 10:02:07.503;'m';release;0
93;2021-11-03 10:02:07.557;'e';press;0
94;2021-11-03 10:02:07.649;'e';release;0
95;2021-11-03 10:02:07.689;'.';press;0
96;2021-11-03 10:02:07.816;'.';release;0
97;2021-11-03 10:02:08.274;Key.enter;press;0
98;2021-11-03 10:02:08.373;Key.enter;release;0
99;2021-11-03 10:02:08.605;Key.shift_r;press;0
100;2021-11-03 10:02:08.822;'J';press;0
101;2021-11-03 10:02:08.901;Key.shift_r;release;0
102;2021-11-03 10:02:08.906;'j';release;0
103;2021-11-03 10:02:08.970;'o';press;0
104;2021-11-03 10:02:09.064;'o';release;0
105;2021-11-03 10:02:09.437;'y';press;0
106;2021-11-03 10:02:09.578;'y';release;0
107;2021-11-03 10:02:10.051;'e';press;0
108;2021-11-03 10:02:10.158;'e';release;0
109;2021-11-03 10:02:10.526;'u';press;0
110;2021-11-03 10:02:10.649;'u';release;0
111;2021-11-03 10:02:10.764;'x';press;0
112;2021-11-03 10:02:10.912;'x';release;0
113;2021-11-03 10:02:10.926;Key.space;press;0
114;2021-11-03 10:02:11.042;Key.space;release;0
115;2021-11-03 10:02:11.420;Key.backspace;press;0
116;2021-11-03 10:02:11.508;Key.backspace;release;0
117;2021-11-03 10:02:11.695;',';press;0
118;2021-11-03 10:02:11.818;',';release;0
119;2021-11-03 10:02:11.861;Key.space;press;0
120;2021-11-03 10:02:11.989;Key.space;release;0
121;2021-11-03 10:02:12.086;'i';press;0
122;2021-11-03 10:02:12.120;'i';release;0
123;2021-11-03 10:02:12.506;Key.backspace;press;0
124;2021-11-03 10:02:12.591;Key.backspace;release;0
125;2021-11-03 10:02:12.961;'o';press;0
126;2021-11-03 10:02:13.084;'o';release;0
127;2021-11-03 10:02:13.174;'v';press;0
128;2021-11-03 10:02:13.324;'v';release;0
129;2021-11-03 10:02:13.440;'r';press;0
130;2021-11-03 10:02:13.564;'e';press;0
131;2021-11-03 10:02:13.624;'r';release;0
132;2021-11-03 10:02:13.692;'e';release;0
133;2021-11-03 10:02:13.777;',';press;0
134;2021-11-03 10:02:13.897;',';release;0
135;2021-11-03 10:02:13.928;Key.space;press;0
136;2021-11-03 10:02:14.057;'f';press;0
137;2021-11-03 10:02:14.069;Key.space;release;0
138;2021-11-03 10:02:14.135;'a';press;0
139;2021-11-03 10:02:14.194;'f';release;0
140;2021-11-03 10:02:14.282;'a';release;0
141;2021-11-03 10:02:14.286;'t';press;0
142;2021-11-03 10:02:14.406;'t';release;0
143;2021-11-03 10:02:14.462;'i';press;0
144;2021-11-03 10:02:14.584;'i';release;0
145;2021-11-03 10:02:14.695;'g';press;0
146;2021-11-03 10:02:14.850;'u';press;0
147;2021-11-03 10:02:14.870;'g';release;0
148;2021-11-03 10:02:14.994;'u';release;0
149;2021-11-03 10:02:16.511;['´'];press;0
150;2021-11-03 10:02:16.611;['´'];release;0
151;2021-11-03 10:02:16.647;'e';press;0
152;2021-11-03 10:02:16.734;'e';release;0
153;2021-11-03 10:02:17.492;',';press;0
154;2021-11-03 10:02:17.593;',';release;0
155;2021-11-03 10:02:17.621;Key.space;press;0
156;2021-11-03 10:02:17.738;Key.space;release;0
157;2021-11-03 10:02:17.747;'l';press;0
158;2021-11-03 10:02:17.891;'e';press;0
159;2021-11-03 10:02:17.917;'l';release;0
160;2021-11-03 10:02:17.947;Key.space;press;0
161;2021-11-03 10:02:18.000;'e';release;0
162;2021-11-03 10:02:18.080;Key.space;release;0
163;2021-11-03 10:02:18.117;'n';press;0
164;2021-11-03 10:02:18.237;'n';release;0
165;2021-11-03 10:02:18.335;'e';press;0
166;2021-11-03 10:02:18.499;'e';release;0
167;2021-11-03 10:02:18.731;'z';press;0
168;2021-11-03 10:02:18.870;'z';release;0
169;2021-11-03 10:02:18.981;Key.space;press;0
170;2021-11-03 10:02:19.155;Key.space;release;0
171;2021-11-03 10:02:20.454;'q';press;0
172;2021-11-03 10:02:20.579;'q';release;0
173;2021-11-03 10:02:20.620;'u';press;0
174;2021-11-03 10:02:20.745;'u';release;0
175;2021-11-03 10:02:20.771;'i';press;0
176;2021-11-03 10:02:20.890;'i';release;0
177;2021-11-03 10:02:20.914;Key.space;press;0
178;2021-11-03 10:02:21.042;Key.space;release;0
179;2021-11-03 10:02:21.094;'p';press;0
180;2021-11-03 10:02:21.204;'p';release;0
181;2021-11-03 10:02:21.316;'i';press;0
182;2021-11-03 10:02:21.374;'i';release;0
183;2021-11-03 10:02:21.733;'q';press;0
184;2021-11-03 10:02:21.847;'q';release;0
185;2021-11-03 10:02:22.093;'u';press;0
186;2021-11-03 10:02:22.151;'u';release;0
187;2021-11-03 10:02:22.521;'e';press;0
188;2021-11-03 10:02:22.638;'e';release;0
189;2021-11-03 10:02:23.258;',';press;0
190;2021-11-03 10:02:23.387;',';release;0
191;2021-11-03 10:02:23.425;Key.space;press;0
192;2021-11-03 10:02:23.561;Key.space;release;0
193;2021-11-03 10:02:23.719;Key.shift_r;press;0
194;2021-11-03 10:02:23.832;'C';press;0
195;2021-11-03 10:02:23.900;Key.shift_r;release;0
196;2021-11-03 10:02:23.968;'c';release;0
197;2021-11-03 10:02:23.976;'l';press;0
198;2021-11-03 10:02:24.121;'l';release;0
199;2021-11-03 10:02:24.182;'o';press;0
200;2021-11-03 10:02:24.320;'w';press;0
201;2021-11-03 10:02:24.322;'o';release;0
202;2021-11-03 10:02:24.415;'n';press;0
203;2021-11-03 10:02:24.441;'w';release;0
204;2021-11-03 10:02:24.567;'n';release;0
205;2021-11-03 10:02:24.624;Key.space;press;0
206;2021-11-03 10:02:24.745;Key.space;release;0
207;2021-11-03 10:02:24.913;Key.shift;press;1
208;2021-11-03 10:02:25.025;'H';press;1
209;2021-11-03 10:02:25.111;Key.shift;release;0
210;2021-11-03 10:02:25.137;'h';release;0
211;2021-11-03 10:02:25.213;'a';press;0
212;2021-11-03 10:02:25.341;'r';press;0
213;2021-11-03 10:02:25.419;'a';release;0
214;2021-11-03 10:02:25.484;'r';release;0
215;2021-11-03 10:02:25.603;'y';press;0
216;2021-11-03 10:02:25.755;'y';release;0
217;2021-11-03 10:02:25.769;Key.space;press;0
218;2021-11-03 10:02:25.884;Key.space;release;0
219;2021-11-03 10:02:25.888;'s';press;0
220;2021-11-03 10:02:26.000;'k';press;0
221;2021-11-03 10:02:26.013;'s';release;0
222;2021-11-03 10:02:26.098;'k';release;0
223;2021-11-03 10:02:26.212;'i';press;0
224;2021-11-03 10:02:26.323;'i';release;0
225;2021-11-03 10:02:26.415;'e';press;0
226;2021-11-03 10:02:26.537;'e';release;0
227;2021-11-03 10:02:26.599;Key.space;press;0
228;2021-11-03 10:02:26.710;Key.space;release;0
229;2021-11-03 10:02:26.814;'d';press;0
230;2021-11-03 10:02:26.915;'a';press;0
231;2021-11-03 10:02:26.975;'d';release;0
232;2021-11-03 10:02:27.014;'n';press;0
233;2021-11-03 10:02:27.036;'a';release;0
234;2021-11-03 10:02:27.121;'s';press;0
235;2021-11-03 10:02:27.151;'n';release;0
236;2021-11-03 10:02:27.230;'s';release;0
237;2021-11-03 10:02:27.234;Key.space;press;0
238;2021-11-03 10:02:27.357;Key.space;release;0
239;2021-11-03 10:02:27.399;'l';press;0
240;2021-11-03 10:02:27.529;'l';release;0
241;2021-11-03 10:02:27.601;Key.shift;press;1
242;2021-11-03 10:02:27.787;';press;1
243;2021-11-03 10:02:27.926;';release;1
244;2021-11-03 10:02:27.981;Key.shift;release;0
245;2021-11-03 10:02:28.143;'o';press;0
246;2021-11-03 10:02:28.287;'o';release;0
247;2021-11-03 10:02:28.343;'m';press;0
248;2021-11-03 10:02:28.462;'m';release;0
249;2021-11-03 10:02:28.535;'b';press;0
250;2021-11-03 10:02:28.650;'b';release;0
251;2021-11-03 10:02:28.662;'r';press;0
252;2021-11-03 10:02:28.723;'e';press;0
253;2021-11-03 10:02:28.797;'r';release;0
254;2021-11-03 10:02:28.844;'e';release;0
255;2021-11-03 10:02:29.192;'.';press;0
256;2021-11-03 10:02:29.311;'.';release;0
257;2021-11-03 10:02:29.620;Key.enter;press;0
258;2021-11-03 10:02:29.735;Key.enter;release;0
259;2021-11-03 10:02:29.900;Key.shift;press;1
260;2021-11-03 10:02:30.017;'M';press;1
261;2021-11-03 10:02:30.141;Key.shift;release;0
262;2021-11-03 10:02:30.145;'m';release;0
263;2021-11-03 10:02:30.199;'o';press;0
264;2021-11-03 10:02:30.302;'o';release;0
265;2021-11-03 10:02:30.338;'n';press;0
266;2021-11-03 10:02:30.415;'s';press;0
267;2021-11-03 10:02:30.452;'n';release;0
268;2021-11-03 10:02:30.516;'s';release;0
269;2021-11-03 10:02:30.519;'i';press;0
270;2021-11-03 10:02:30.614;'i';release;0
271;2021-11-03 10:02:30.687;'e';press;0
272;2021-11-03 10:02:30.892;'r';press;0
273;2021-11-03 10:02:30.942;'e';release;0
274;2021-11-03 10:02:30.989;'r';release;0
275;2021-11-03 10:02:31.494;Key.backspace;press;0
276;2021-11-03 10:02:31.597;Key.backspace;release;0
277;2021-11-03 10:02:31.773;'u';press;0
278;2021-11-03 10:02:31.892;'u';release;0
279;2021-11-03 10:02:31.920;'r';press;0
280;2021-11-03 10:02:32.038;'r';release;0
281;2021-11-03 10:02:32.258;Key.space;press;0
282;2021-11-03 10:02:32.383;Key.space;release;0
283;2021-11-03 10:02:32.456;Key.shift;press;1
284;2021-11-03 10:02:32.530;'J';press;1
285;2021-11-03 10:02:32.652;'J';release;1
286;2021-11-03 10:02:32.748;Key.shift;release;0
287;2021-11-03 10:02:32.891;'a';press;0
288;2021-11-03 10:02:33.042;'c';press;0
289;2021-11-03 10:02:33.082;'a';release;0
290;2021-11-03 10:02:33.172;'k';press;0
291;2021-11-03 10:02:33.204;'c';release;0
292;2021-11-03 10:02:33.273;'k';release;0
293;2021-11-03 10:02:33.386;',';press;0
294;2021-11-03 10:02:33.586;',';release;0
295;2021-11-03 10:02:33.625;Key.space;press;0
296;2021-11-03 10:02:33.773;Key.space;release;0
297;2021-11-03 10:02:33.798;'v';press;0
298;2021-11-03 10:02:33.892;'o';press;0
299;2021-11-03 10:02:33.952;'v';release;0
300;2021-11-03 10:02:34.021;'o';release;0
301;2021-11-03 10:02:34.066;'u';press;0
302;2021-11-03 10:02:34.169;'s';press;0
303;2021-11-03 10:02:34.184;'u';release;0
304;2021-11-03 10:02:34.260;Key.space;press;0
305;2021-11-03 10:02:34.265;'s';release;0
306;2021-11-03 10:02:34.401;Key.space;release;0
307;2021-11-03 10:02:34.481;'d';press;0
308;2021-11-03 10:02:34.627;'a';press;0
309;2021-11-03 10:02:34.679;'d';release;0
310;2021-11-03 10:02:34.783;'c';press;0
311;2021-11-03 10:02:34.831;'a';release;0
312;2021-11-03 10:02:34.899;'c';release;0
313;2021-11-03 10:02:35.006;'t';press;0
314;2021-11-03 10:02:35.118;'t';release;0
315;2021-11-03 10:02:35.261;'y';press;0
316;2021-11-03 10:02:35.381;'y';release;0
317;2021-11-03 10:02:35.384;'l';press;0
318;2021-11-03 10:02:35.490;'l';release;0
319;2021-11-03 10:02:35.567;'o';press;0
320;2021-11-03 10:02:35.679;'o';release;0
321;2021-11-03 10:02:35.777;'g';press;0
322;2021-11-03 10:02:35.887;'g';release;0
323;2021-11-03 10:02:35.973;'r';press;0
324;2021-11-03 10:02:36.069;'a';press;0
325;2021-11-03 10:02:36.156;'r';release;0
326;2021-11-03 10:02:36.199;'a';release;0
327;2021-11-03 10:02:36.470;'p';press;0
328;2021-11-03 10:02:36.611;'p';release;0
329;2021-11-03 10:02:36.683;'h';press;0
330;2021-11-03 10:02:36.781;'h';release;0
331;2021-11-03 10:02:36.863;'i';press;0
332;2021-11-03 10:02:36.969;'i';release;0
333;2021-11-03 10:02:37.109;'e';press;0
334;2021-11-03 10:02:37.295;'e';release;0
335;2021-11-03 10:02:37.567;'z';press;0
336;2021-11-03 10:02:37.691;'z';release;0
337;2021-11-03 10:02:38.239;Key.space;press;0
338;2021-11-03 10:02:38.348;Key.space;release;0
339;2021-11-03 10:02:38.429;'b';press;0
340;2021-11-03 10:02:38.519;'b';release;0
341;2021-11-03 10:02:38.594;'i';press;0
342;2021-11-03 10:02:38.693;'e';press;0
343;2021-11-03 10:02:38.714;'i';release;0
344;2021-11-03 10:02:38.777;'n';press;0
345;2021-11-03 10:02:38.780;'e';release;0
346;2021-11-03 10:02:38.896;'n';release;0
347;2021-11-03 10:02:38.909;Key.space;press;0
348;2021-11-03 10:02:39.014;Key.space;release;0
349;2021-11-03 10:02:39.186;'m';press;0
350;2021-11-03 10:02:39.304;'m';release;0
351;2021-11-03 10:02:39.580;'i';press;0
352;2021-11-03 10:02:39.682;'i';release;0
353;2021-11-03 10:02:39.766;'e';press;0
354;2021-11-03 10:02:39.860;'e';release;0
355;2021-11-03 10:02:39.889;'u';press;0
356;2021-11-03 10:02:39.976;'u';release;0
357;2021-11-03 10:02:40.042;'x';press;0
358;2021-11-03 10:02:40.168;'x';release;0
359;2021-11-03 10:02:40.220;Key.space;press;0
360;2021-11-03 10:02:40.304;Key.space;release;0
361;2021-11-03 10:02:40.462;'q';press;0
362;2021-11-03 10:02:40.593;'q';release;0
363;2021-11-03 10:02:40.628;'u';press;0
364;2021-11-03 10:02:40.726;'u';release;0
365;2021-11-03 10:02:40.801;'e';press;0
366;2021-11-03 10:02:40.915;'e';release;0
367;2021-11-03 10:02:40.971;Key.space;press;0
368;2021-11-03 10:02:41.087;Key.space;release;0
369;2021-11-03 10:02:41.178;Key.shift_r;press;0
370;2021-11-03 10:02:41.392;'W';press;0
371;2021-11-03 10:02:41.456;Key.shift_r;release;0
372;2021-11-03 10:02:41.500;'w';release;0
373;2021-11-03 10:02:41.748;'l';press;0
374;2021-11-03 10:02:41.846;'l';release;0
375;2021-11-03 10:02:42.051;Key.backspace;press;0
376;2021-11-03 10:02:42.139;Key.backspace;release;0
377;2021-11-03 10:02:42.285;'o';press;0
378;2021-11-03 10:02:42.388;'o';release;0
379;2021-11-03 10:02:42.483;'l';press;0
380;2021-11-03 10:02:42.585;'l';release;0
381;2021-11-03 10:02:42.589;'f';press;0
382;2021-11-03 10:02:42.700;'f';release;0
383;2021-11-03 10:02:42.869;'.';press;0
384;2021-11-03 10:02:43.016;'.';release;0
385;2021-11-03 10:02:43.129;Key.space;press;0
386;2021-11-03 10:02:43.236;Key.space;release;0
387;2021-11-03 10:02:43.445;Key.backspace;press;0
388;2021-11-03 10:02:43.549;Key.backspace;release;0
389;2021-11-03 10:02:43.784;Key.enter;press;0
390;2021-11-03 10:02:43.895;Key.enter;release;0
391;2021-11-03 10:02:44.283;Key.shift;press;1
392;2021-11-03 10:02:44.399;'H';press;1
393;2021-11-03 10:02:44.503;'H';release;1
394;2021-11-03 10:02:44.555;Key.shift;release;0
395;2021-11-03 10:02:44.608;'i';press;0
396;2021-11-03 10:02:44.697;'i';release;0
397;2021-11-03 10:02:44.736;'e';press;0
398;2021-11-03 10:02:44.811;'r';press;0
399;2021-11-03 10:02:44.879;'e';release;0
400;2021-11-03 10:02:44.932;'r';release;0
401;2021-11-03 10:02:45.157;',';press;0
402;2021-11-03 10:02:45.298;',';release;0
403;2021-11-03 10:02:45.311;Key.space;press;0
404;2021-11-03 10:02:45.446;Key.space;release;0
405;2021-11-03 10:02:45.599;'a';press;0
406;2021-11-03 10:02:45.671;'u';press;0
407;2021-11-03 10:02:45.755;'a';release;0
408;2021-11-03 10:02:45.789;'u';release;0
409;2021-11-03 10:02:46.004;Key.space;press;0
410;2021-11-03 10:02:46.117;Key.space;release;0
411;2021-11-03 10:02:46.423;'z';press;0
412;2021-11-03 10:02:46.568;'z';release;0
413;2021-11-03 10:02:46.641;'o';press;0
414;2021-11-03 10:02:46.754;'o';release;0
415;2021-11-03 10:02:46.803;'o';press;0
416;2021-11-03 10:02:46.919;'o';release;0
417;2021-11-03 10:02:47.045;',';press;0
418;2021-11-03 10:02:47.187;',';release;0
419;2021-11-03 10:02:47.223;Key.space;press;0
420;2021-11-03 10:02:47.327;Key.space;release;0
421;2021-11-03 10:02:47.409;'j';press;0
422;2021-11-03 10:02:47.524;'j';release;0
423;2021-11-03 10:02:47.718;Key.shift;press;1
424;2021-11-03 10:02:47.833;';press;1
425;2021-11-03 10:02:47.966;Key.shift;release;0
426;2021-11-03 10:02:47.973;'#';release;0
427;2021-11-03 10:02:48.108;'a';press;0
428;2021-11-03 10:02:48.188;'i';press;0
429;2021-11-03 10:02:48.250;'a';release;0
430;2021-11-03 10:02:48.341;'i';release;0
431;2021-11-03 10:02:48.405;Key.space;press;0
432;2021-11-03 10:02:48.528;Key.space;release;0
433;2021-11-03 10:02:48.688;'v';press;0
434;2021-11-03 10:02:48.812;'v';release;0
435;2021-11-03 10:02:48.879;'u';press;0
436;2021-11-03 10:02:48.994;'u';release;0
437;2021-11-03 10:02:49.053;Key.space;press;0
438;2021-11-03 10:02:49.195;Key.space;release;0
439;2021-11-03 10:02:49.250;'d';press;0
440;2021-11-03 10:02:49.344;'i';press;0
441;2021-11-03 10:02:49.365;'d';release;0
442;2021-11-03 10:02:49.465;'i';release;0
443;2021-11-03 10:02:49.542;'x';press;0
444;2021-11-03 10:02:49.659;'x';release;0
445;2021-11-03 10:02:49.698;Key.space;press;0
446;2021-11-03 10:02:49.832;Key.space;release;0
447;2021-11-03 10:02:50.022;'h';press;0
448;2021-11-03 10:02:50.118;'h';release;0
449;2021-11-03 10:02:50.518;Key.backspace;press;0
450;2021-11-03 10:02:50.622;Key.backspace;release;0
451;2021-11-03 10:02:50.683;'g';press;0
452;2021-11-03 10:02:50.789;'g';release;0
453;2021-11-03 10:02:50.984;'u';press;0
454;2021-11-03 10:02:51.080;'u';release;0
455;2021-11-03 10:02:51.294;Key.shift;press;1
456;2021-11-03 10:02:51.553;['`'];press;1
457;2021-11-03 10:02:51.655;['`'];release;1
458;2021-11-03 10:02:51.720;Key.shift;release;0
459;2021-11-03 10:02:51.848;'e';press;0
460;2021-11-03 10:02:51.961;'e';release;0
461;2021-11-03 10:02:52.798;Key.backspace;press;0
462;2021-11-03 10:02:52.891;Key.backspace;release;0
463;2021-11-03 10:02:53.363;['´'];press;0
464;2021-11-03 10:02:53.461;['´'];release;0
465;2021-11-03 10:02:53.494;'e';press;0
466;2021-11-03 10:02:53.610;'e';release;0
467;2021-11-03 10:02:54.304;'p';press;0
468;2021-11-03 10:02:54.386;'p';release;0
469;2021-11-03 10:02:54.454;'a';press;0
470;2021-11-03 10:02:54.612;'a';release;0
471;2021-11-03 10:02:54.726;'r';press;0
472;2021-11-03 10:02:54.860;'d';press;0
473;2021-11-03 10:02:54.908;'r';release;0
474;2021-11-03 10:02:55.048;'d';release;0
475;2021-11-03 10:02:55.117;'s';press;0
476;2021-11-03 10:02:55.238;'s';release;0
477;2021-11-03 10:02:55.285;',';press;0
478;2021-11-03 10:02:55.424;',';release;0
479;2021-11-03 10:02:55.486;Key.space;press;0
480;2021-11-03 10:02:55.624;'c';press;0
481;2021-11-03 10:02:55.628;Key.space;release;0
482;2021-11-03 10:02:55.804;'c';release;0
483;2021-11-03 10:02:56.186;'i';press;0
484;2021-11-03 10:02:56.319;'i';release;0
485;2021-11-03 10:02:56.374;'n';press;0
486;2021-11-03 10:02:56.461;'n';release;0
487;2021-11-03 10:02:56.953;'q';press;0
488;2021-11-03 10:02:57.055;'q';release;0
489;2021-11-03 10:02:57.226;Key.space;press;0
490;2021-11-03 10:02:57.363;Key.space;release;0
491;2021-11-03 10:02:57.626;'z';press;0
492;2021-11-03 10:02:57.765;'z';release;0
493;2021-11-03 10:02:58.068;['´'];press;0
494;2021-11-03 10:02:58.202;['´'];release;0
495;2021-11-03 10:02:58.298;'e';press;0
496;2021-11-03 10:02:58.404;'e';release;0
497;2021-11-03 10:02:58.449;'b';press;0
498;2021-11-03 10:02:58.558;'b';release;0
499;2021-11-03 10:02:59.293;'u';press;0
500;2021-11-03 10:02:59.402;'u';release;0
501;2021-11-03 10:02:59.427;'s';press;0
502;2021-11-03 10:02:59.519;'s';release;0
503;2021-11-03 10:03:00.171;',';press;0
504;2021-11-03 10:03:00.314;',';release;0
505;2021-11-03 10:03:00.355;Key.space;press;0
506;2021-11-03 10:03:00.477;Key.space;release;0
507;2021-11-03 10:03:00.573;'u';press;0
508;2021-11-03 10:03:00.665;'u';release;0
509;2021-11-03 10:03:00.727;'n';press;0
510;2021-11-03 10:03:00.843;'n';release;0
511;2021-11-03 10:03:00.858;Key.space;press;0
512;2021-11-03 10:03:01.000;Key.space;release;0
513;2021-11-03 10:03:01.129;'q';press;0
514;2021-11-03 10:03:01.248;'q';release;0
515;2021-11-03 10:03:01.734;Key.backspace;press;0
516;2021-11-03 10:03:01.822;Key.backspace;release;0
517;2021-11-03 10:03:02.047;'y';press;0
518;2021-11-03 10:03:02.207;'y';release;0
519;2021-11-03 10:03:02.291;'a';press;0
520;2021-11-03 10:03:02.440;'a';release;0
521;2021-11-03 10:03:02.501;'k';press;0
522;2021-11-03 10:03:02.659;'k';release;0
523;2021-11-03 10:03:02.682;Key.space;press;0
524;2021-11-03 10:03:02.823;Key.space;release;0
525;2021-11-03 10:03:02.905;'e';press;0
526;2021-11-03 10:03:03.030;'t';press;0
527;2021-11-03 10:03:03.085;'e';release;0
528;2021-11-03 10:03:03.137;Key.space;press;0
529;2021-11-03 10:03:03.154;'t';release;0
530;2021-11-03 10:03:03.298;Key.space;release;0
531;2021-11-03 10:03:03.324;'l';press;0
532;2021-11-03 10:03:03.474;'l';release;0
533;2021-11-03 10:03:03.484;'e';press;0
534;2021-11-03 10:03:03.594;'e';release;0
535;2021-11-03 10:03:03.924;Key.space;press;0
536;2021-11-03 10:03:04.097;Key.space;release;0
537;2021-11-03 10:03:04.519;'w';press;0
538;2021-11-03 10:03:04.622;'w';release;0
539;2021-11-03 10:03:04.732;'a';press;0
540;2021-11-03 10:03:04.878;'a';release;0
541;2021-11-03 10:03:04.881;'p';press;0
542;2021-11-03 10:03:05.016;'p';release;0
543;2021-11-03 10:03:05.257;'i';press;0
544;2021-11-03 10:03:05.408;'i';release;0
545;2021-11-03 10:03:05.422;'t';press;0
546;2021-11-03 10:03:05.572;'i';press;0
547;2021-11-03 10:03:05.576;'t';release;0
548;2021-11-03 10:03:05.684;'i';release;0
549;2021-11-03 10:03:05.945;Key.space;press;0
550;2021-11-03 10:03:06.096;Key.space;release;0
551;2021-11-03 10:03:06.109;'f';press;0
552;2021-11-03 10:03:06.188;'u';press;0
553;2021-11-03 10:03:06.249;'f';release;0
554;2021-11-03 10:03:06.322;'u';release;0
555;2021-11-03 10:03:06.432;'m';press;0
556;2021-11-03 10:03:06.552;'m';release;0
557;2021-11-03 10:03:06.566;'e';press;0
558;2021-11-03 10:03:06.698;'r';press;0
559;2021-11-03 10:03:06.769;'e';release;0
560;2021-11-03 10:03:06.835;'r';release;0
561;2021-11-03 10:03:06.887;'.';press;0
562;2021-11-03 10:03:07.034;'.';release;0
563;2021-11-03 10:03:07.184;Key.enter;press;0
564;2021-11-03 10:03:07.298;Key.enter;release;0
565;2021-11-03 10:03:07.600;Key.shift_r;press;0
566;2021-11-03 10:03:07.794;'Y';press;0
567;2021-11-03 10:03:07.881;Key.shift_r;release;0
