2021-11-03 10:01:41,752;Key.enter;release
2021-11-03 10:01:58,027;Key.shift;press
2021-11-03 10:01:58,168;'P';press
2021-11-03 10:01:58,302;'P';release
2021-11-03 10:01:58,314;Key.shift;release
2021-11-03 10:01:58,491;'o';press
2021-11-03 10:01:58,607;'o';release
2021-11-03 10:01:58,660;'r';press
2021-11-03 10:01:58,773;'t';press
2021-11-03 10:01:58,825;'r';release
2021-11-03 10:01:58,905;'t';release
2021-11-03 10:01:59,254;'e';press
2021-11-03 10:01:59,397;'e';release
2021-11-03 10:01:59,707;'z';press
2021-11-03 10:01:59,837;'z';release
2021-11-03 10:01:59,927;Key.space;press
2021-11-03 10:02:00,073;Key.space;release
2021-11-03 10:02:00,161;'c';press
2021-11-03 10:02:00,282;'e';press
2021-11-03 10:02:00,346;'c';release
2021-11-03 10:02:00,382;Key.space;press
2021-11-03 10:02:00,392;'e';release
2021-11-03 10:02:00,496;'v';press
2021-11-03 10:02:00,510;Key.space;release
2021-11-03 10:02:00,604;'i';press
2021-11-03 10:02:00,631;'v';release
2021-11-03 10:02:00,730;'e';press
2021-11-03 10:02:00,751;'i';release
2021-11-03 10:02:00,848;'e';release
2021-11-03 10:02:00,916;'u';press
2021-11-03 10:02:01,040;'u';release
2021-11-03 10:02:01,164;'x';press
2021-11-03 10:02:01,285;'x';release
2021-11-03 10:02:01,302;Key.space;press
2021-11-03 10:02:01,435;Key.space;release
2021-11-03 10:02:02,286;'w';press
2021-11-03 10:02:02,366;'h';press
2021-11-03 10:02:02,402;'w';release
2021-11-03 10:02:02,486;'h';release
2021-11-03 10:02:02,525;'i';press
2021-11-03 10:02:02,612;'s';press
2021-11-03 10:02:02,629;'i';release
2021-11-03 10:02:02,718;'s';release
2021-11-03 10:02:02,875;'k';press
2021-11-03 10:02:02,997;'k';release
2021-11-03 10:02:03,043;'y';press
2021-11-03 10:02:03,174;'y';release
2021-11-03 10:02:03,186;Key.space;press
2021-11-03 10:02:03,296;Key.space;release
2021-11-03 10:02:03,643;'a';press
2021-11-03 10:02:03,797;'a';release
2021-11-03 10:02:03,887;'u';press
2021-11-03 10:02:04,049;'u';release
2021-11-03 10:02:04,092;Key.space;press
2021-11-03 10:02:04,230;'j';press
2021-11-03 10:02:04,236;Key.space;release
2021-11-03 10:02:04,406;'j';release
2021-11-03 10:02:04,448;'u';press
2021-11-03 10:02:04,572;'g';press
2021-11-03 10:02:04,576;'u';release
2021-11-03 10:02:04,642;'e';press
2021-11-03 10:02:04,715;'g';release
2021-11-03 10:02:04,719;Key.space;press
2021-11-03 10:02:04,776;'e';release
2021-11-03 10:02:04,822;Key.space;release
2021-11-03 10:02:04,924;'b';press
2021-11-03 10:02:05,050;'b';release
2021-11-03 10:02:05,120;'l';press
2021-11-03 10:02:05,223;'l';release
2021-11-03 10:02:05,302;'o';press
2021-11-03 10:02:05,418;'o';release
2021-11-03 10:02:05,511;'n';press
2021-11-03 10:02:05,631;'d';press
2021-11-03 10:02:05,636;'n';release
2021-11-03 10:02:05,725;'d';release
2021-11-03 10:02:05,813;'e';press
2021-11-03 10:02:05,907;'e';release
2021-11-03 10:02:06,214;Key.space;press
2021-11-03 10:02:06,330;Key.space;release
2021-11-03 10:02:06,594;'q';press
2021-11-03 10:02:06,659;'u';press
2021-11-03 10:02:06,698;'q';release
2021-11-03 10:02:06,771;'u';release
2021-11-03 10:02:06,804;'i';press
2021-11-03 10:02:06,972;'i';release
2021-11-03 10:02:06,989;Key.space;press
2021-11-03 10:02:07,094;Key.space;release
2021-11-03 10:02:07,153;'f';press
2021-11-03 10:02:07,204;'u';press
2021-11-03 10:02:07,280;'f';release
2021-11-03 10:02:07,304;'u';release
2021-11-03 10:02:07,393;'m';press
2021-11-03 10:02:07,503;'m';release
2021-11-03 10:02:07,557;'e';press
2021-11-03 10:02:07,649;'e';release
2021-11-03 10:02:07,689;'.';press
2021-11-03 10:02:07,816;'.';release
2021-11-03 10:02:08,274;Key.enter;press
2021-11-03 10:02:08,373;Key.enter;release
2021-11-03 10:02:08,605;Key.shift_r;press
2021-11-03 10:02:08,822;'J';press
2021-11-03 10:02:08,901;Key.shift_r;release
2021-11-03 10:02:08,906;'j';release
2021-11-03 10:02:08,970;'o';press
2021-11-03 10:02:09,064;'o';release
2021-11-03 10:02:09,437;'y';press
2021-11-03 10:02:09,578;'y';release
2021-11-03 10:02:10,051;'e';press
2021-11-03 10:02:10,158;'e';release
2021-11-03 10:02:10,526;'u';press
2021-11-03 10:02:10,649;'u';release
2021-11-03 10:02:10,764;'x';press
2021-11-03 10:02:10,912;'x';release
2021-11-03 10:02:10,926;Key.space;press
2021-11-03 10:02:11,042;Key.space;release
2021-11-03 10:02:11,420;Key.backspace;press
2021-11-03 10:02:11,508;Key.backspace;release
2021-11-03 10:02:11,695;',';press
2021-11-03 10:02:11,818;',';release
2021-11-03 10:02:11,861;Key.space;press
2021-11-03 10:02:11,989;Key.space;release
2021-11-03 10:02:12,086;'i';press
2021-11-03 10:02:12,120;'i';release
2021-11-03 10:02:12,506;Key.backspace;press
2021-11-03 10:02:12,591;Key.backspace;release
2021-11-03 10:02:12,961;'o';press
2021-11-03 10:02:13,084;'o';release
2021-11-03 10:02:13,174;'v';press
2021-11-03 10:02:13,324;'v';release
2021-11-03 10:02:13,440;'r';press
2021-11-03 10:02:13,564;'e';press
2021-11-03 10:02:13,624;'r';release
2021-11-03 10:02:13,692;'e';release
2021-11-03 10:02:13,777;',';press
2021-11-03 10:02:13,897;',';release
2021-11-03 10:02:13,928;Key.space;press
2021-11-03 10:02:14,057;'f';press
2021-11-03 10:02:14,069;Key.space;release
2021-11-03 10:02:14,135;'a';press
2021-11-03 10:02:14,194;'f';release
2021-11-03 10:02:14,282;'a';release
2021-11-03 10:02:14,286;'t';press
2021-11-03 10:02:14,406;'t';release
2021-11-03 10:02:14,462;'i';press
2021-11-03 10:02:14,584;'i';release
2021-11-03 10:02:14,695;'g';press
2021-11-03 10:02:14,850;'u';press
2021-11-03 10:02:14,870;'g';release
2021-11-03 10:02:14,994;'u';release
2021-11-03 10:02:16,511;['´'];press
2021-11-03 10:02:16,611;['´'];release
2021-11-03 10:02:16,647;'e';press
2021-11-03 10:02:16,734;'e';release
2021-11-03 10:02:17,492;',';press
2021-11-03 10:02:17,593;',';release
2021-11-03 10:02:17,621;Key.space;press
2021-11-03 10:02:17,738;Key.space;release
2021-11-03 10:02:17,747;'l';press
2021-11-03 10:02:17,891;'e';press
2021-11-03 10:02:17,917;'l';release
2021-11-03 10:02:17,947;Key.space;press
2021-11-03 10:02:18,000;'e';release
2021-11-03 10:02:18,080;Key.space;release
2021-11-03 10:02:18,117;'n';press
2021-11-03 10:02:18,237;'n';release
2021-11-03 10:02:18,335;'e';press
2021-11-03 10:02:18,499;'e';release
2021-11-03 10:02:18,731;'z';press
2021-11-03 10:02:18,870;'z';release
2021-11-03 10:02:18,981;Key.space;press
2021-11-03 10:02:19,155;Key.space;release
2021-11-03 10:02:20,454;'q';press
2021-11-03 10:02:20,579;'q';release
2021-11-03 10:02:20,620;'u';press
2021-11-03 10:02:20,745;'u';release
2021-11-03 10:02:20,771;'i';press
2021-11-03 10:02:20,890;'i';release
2021-11-03 10:02:20,914;Key.space;press
2021-11-03 10:02:21,042;Key.space;release
2021-11-03 10:02:21,094;'p';press
2021-11-03 10:02:21,204;'p';release
