2021-11-24 20:04:15,419|Key.enter|release
2021-11-24 20:04:16,452|Key.shift_r|press
2021-11-24 20:04:16,581|'P'|press
2021-11-24 20:04:16,644|Key.shift_r|release
2021-11-24 20:04:16,709|'p'|release
2021-11-24 20:04:16,784|'o'|press
2021-11-24 20:04:16,880|'o'|release
2021-11-24 20:04:16,899|'r'|press
2021-11-24 20:04:16,994|'t'|press
2021-11-24 20:04:17,043|'r'|release
2021-11-24 20:04:17,108|'t'|release
2021-11-24 20:04:17,305|'e'|press
2021-11-24 20:04:17,395|'z'|press
2021-11-24 20:04:17,455|'e'|release
2021-11-24 20:04:17,517|'z'|release
2021-11-24 20:04:17,538|Key.space|press
2021-11-24 20:04:17,602|'c'|press
2021-11-24 20:04:17,635|Key.space|release
2021-11-24 20:04:17,695|'e'|press
2021-11-24 20:04:17,742|'c'|release
2021-11-24 20:04:17,764|Key.space|press
2021-11-24 20:04:17,809|'e'|release
2021-11-24 20:04:17,874|Key.space|release
2021-11-24 20:04:19,040|'v'|press
2021-11-24 20:04:19,146|'v'|release
2021-11-24 20:04:19,153|'i'|press
2021-11-24 20:04:19,246|'i'|release
2021-11-24 20:04:19,386|'e'|press
2021-11-24 20:04:19,493|'e'|release
2021-11-24 20:04:19,854|'u'|press
2021-11-24 20:04:19,948|'u'|release
2021-11-24 20:04:19,999|'x'|press
2021-11-24 20:04:20,113|'x'|release
2021-11-24 20:04:20,181|Key.space|press
2021-11-24 20:04:20,281|Key.space|release
2021-11-24 20:04:20,536|'w'|press
2021-11-24 20:04:20,653|'w'|release
2021-11-24 20:04:20,810|'h'|press
2021-11-24 20:04:20,909|'h'|release
2021-11-24 20:04:21,110|'i'|press
2021-11-24 20:04:21,196|'i'|release
2021-11-24 20:04:21,397|'s'|press
2021-11-24 20:04:21,497|'s'|release
2021-11-24 20:04:21,509|'k'|press
2021-11-24 20:04:21,599|'k'|release
2021-11-24 20:04:21,709|'y'|press
2021-11-24 20:04:21,794|'y'|release
2021-11-24 20:04:22,697|Key.space|press
2021-11-24 20:04:22,810|Key.space|release
2021-11-24 20:04:22,905|'a'|press
2021-11-24 20:04:22,983|'u'|press
2021-11-24 20:04:23,014|'a'|release
2021-11-24 20:04:23,082|'u'|release
2021-11-24 20:04:23,144|Key.space|press
2021-11-24 20:04:23,250|Key.space|release
2021-11-24 20:04:23,306|'j'|press
2021-11-24 20:04:23,405|'j'|release
2021-11-24 20:04:23,471|'u'|press
2021-11-24 20:04:23,553|'u'|release
2021-11-24 20:04:23,663|'g'|press
2021-11-24 20:04:23,755|'g'|release
2021-11-24 20:04:23,799|'e'|press
2021-11-24 20:04:23,899|'e'|release
2021-11-24 20:04:23,904|Key.space|press
2021-11-24 20:04:24,002|Key.space|release
2021-11-24 20:04:24,102|'b'|press
2021-11-24 20:04:24,194|'b'|release
2021-11-24 20:04:24,288|'l'|press
2021-11-24 20:04:24,380|'l'|release
2021-11-24 20:04:24,464|'o'|press
2021-11-24 20:04:24,554|'n'|press
2021-11-24 20:04:24,583|'o'|release
2021-11-24 20:04:24,672|'n'|release
2021-11-24 20:04:24,785|'d'|press
2021-11-24 20:04:24,893|'d'|release
2021-11-24 20:04:25,262|Key.space|press
2021-11-24 20:04:25,362|Key.space|release
2021-11-24 20:04:25,468|'q'|press
2021-11-24 20:04:25,594|'u'|press
2021-11-24 20:04:25,603|'q'|release
2021-11-24 20:04:25,658|'i'|press
2021-11-24 20:04:25,722|'u'|release
2021-11-24 20:04:25,727|Key.space|press
2021-11-24 20:04:25,792|'i'|release
2021-11-24 20:04:25,841|Key.space|release
2021-11-24 20:04:25,946|'f'|press
2021-11-24 20:04:26,040|'u'|press
2021-11-24 20:04:26,061|'f'|release
2021-11-24 20:04:26,140|'u'|release
2021-11-24 20:04:26,243|'m'|press
2021-11-24 20:04:26,328|'m'|release
2021-11-24 20:04:26,411|'e'|press
2021-11-24 20:04:26,516|'e'|release
2021-11-24 20:04:26,573|Key.shift_r|press
2021-11-24 20:04:26,661|'.'|press
2021-11-24 20:04:26,725|Key.shift_r|release
2021-11-24 20:04:26,781|';'|release
2021-11-24 20:04:26,873|Key.enter|press
2021-11-24 20:04:26,958|Key.enter|release
2021-11-24 20:04:27,767|Key.shift_r|press
2021-11-24 20:04:27,966|'J'|press
