2021-11-03 08:48:42,989;Key.enter;release
2021-11-03 08:48:45,899;Key.shift;press
2021-11-03 08:48:46,042;'P';press
2021-11-03 08:48:46,134;'P';release
2021-11-03 08:48:46,189;Key.shift;release
2021-11-03 08:48:46,393;'o';press
2021-11-03 08:48:46,502;'o';release
2021-11-03 08:48:46,552;'r';press
2021-11-03 08:48:46,669;'r';release
2021-11-03 08:48:46,730;'t';press
2021-11-03 08:48:46,827;'t';release
2021-11-03 08:48:46,953;'e';press
2021-11-03 08:48:47,074;'z';press
2021-11-03 08:48:47,132;'e';release
2021-11-03 08:48:47,161;Key.space;press
2021-11-03 08:48:47,220;'z';release
2021-11-03 08:48:47,265;Key.space;release
2021-11-03 08:48:47,332;'c';press
2021-11-03 08:48:47,426;'c';release
2021-11-03 08:48:47,508;'e';press
2021-11-03 08:48:47,558;Key.space;press
2021-11-03 08:48:47,602;'e';release
2021-11-03 08:48:47,642;Key.space;release
2021-11-03 08:48:47,742;'v';press
2021-11-03 08:48:47,797;'v';release
2021-11-03 08:48:48,044;'i';press
2021-11-03 08:48:48,132;'e';press
2021-11-03 08:48:48,137;'i';release
2021-11-03 08:48:48,233;'e';release
2021-11-03 08:48:48,254;'u';press
2021-11-03 08:48:48,355;'u';release
2021-11-03 08:48:48,648;'x';press
2021-11-03 08:48:48,735;'x';release
2021-11-03 08:48:49,008;Key.space;press
2021-11-03 08:48:49,122;Key.space;release
2021-11-03 08:48:49,368;'w';press
2021-11-03 08:48:49,484;'w';release
2021-11-03 08:48:49,551;'h';press
2021-11-03 08:48:49,642;'h';release
2021-11-03 08:48:49,730;'i';press
2021-11-03 08:48:49,816;'s';press
2021-11-03 08:48:49,848;'i';release
2021-11-03 08:48:49,923;'s';release
2021-11-03 08:48:49,973;'k';press
2021-11-03 08:48:50,073;'k';release
2021-11-03 08:48:50,434;'y';press
2021-11-03 08:48:50,531;'y';release
2021-11-03 08:48:50,538;Key.space;press
2021-11-03 08:48:50,651;Key.space;release
2021-11-03 08:48:50,886;'a';press
2021-11-03 08:48:50,920;'a';release
2021-11-03 08:48:50,933;'u';press
2021-11-03 08:48:51,028;'u';release
2021-11-03 08:48:51,236;Key.space;press
2021-11-03 08:48:51,337;Key.space;release
2021-11-03 08:48:51,407;'j';press
2021-11-03 08:48:51,534;'j';release
2021-11-03 08:48:51,607;'u';press
2021-11-03 08:48:51,701;'u';release
2021-11-03 08:48:51,704;'g';press
2021-11-03 08:48:51,796;'g';release
2021-11-03 08:48:51,881;'e';press
2021-11-03 08:48:51,939;Key.space;press
2021-11-03 08:48:51,990;'e';release
2021-11-03 08:48:52,033;Key.space;release
2021-11-03 08:48:52,124;'b';press
2021-11-03 08:48:52,198;'l';press
2021-11-03 08:48:52,220;'b';release
2021-11-03 08:48:52,286;'l';release
2021-11-03 08:48:52,336;'o';press
2021-11-03 08:48:52,427;'o';release
2021-11-03 08:48:52,507;'n';press
2021-11-03 08:48:52,540;'d';press
2021-11-03 08:48:52,594;'n';release
2021-11-03 08:48:52,614;Key.space;press
2021-11-03 08:48:52,648;'d';release
2021-11-03 08:48:52,707;'q';press
2021-11-03 08:48:52,731;Key.space;release
