|Timestamp|Key|Action
294|2021-11-24 20:08:29,185|Key.space|release
295|2021-11-24 20:08:29,502|'a'|press
296|2021-11-24 20:08:29,586|'n'|press
297|2021-11-24 20:08:29,627|'a'|release
298|2021-11-24 20:08:29,683|'n'|release
299|2021-11-24 20:08:29,771|'o'|press
300|2021-11-24 20:08:29,841|'o'|release
301|2021-11-24 20:08:29,893|'t'|press
302|2021-11-24 20:08:30,000|'t'|release
303|2021-11-24 20:08:30,006|'h'|press
304|2021-11-24 20:08:30,087|'e'|press
305|2021-11-24 20:08:30,095|'h'|release
306|2021-11-24 20:08:30,156|'r'|press
307|2021-11-24 20:08:30,208|'e'|release
308|2021-11-24 20:08:30,261|Key.space|press
309|2021-11-24 20:08:30,296|'r'|release
310|2021-11-24 20:08:30,357|Key.space|release
311|2021-11-24 20:08:30,716|'m'|press
312|2021-11-24 20:08:30,801|'m'|release
313|2021-11-24 20:08:30,859|'o'|press
314|2021-11-24 20:08:30,934|'n'|press
315|2021-11-24 20:08:31,003|'o'|release
316|2021-11-24 20:08:31,054|'n'|release
317|2021-11-24 20:08:31,069|'t'|press
318|2021-11-24 20:08:31,162|'h'|press
319|2021-11-24 20:08:31,184|'t'|release
320|2021-11-24 20:08:31,245|'h'|release
321|2021-11-24 20:08:31,728|Key.space|press
322|2021-11-24 20:08:31,827|Key.space|release
323|2021-11-24 20:08:31,982|'o'|press
324|2021-11-24 20:08:32,073|'o'|release
325|2021-11-24 20:08:32,441|'r'|press
326|2021-11-24 20:08:32,546|'r'|release
327|2021-11-24 20:08:32,552|Key.space|press
328|2021-11-24 20:08:32,615|'t'|press
329|2021-11-24 20:08:32,645|Key.space|release
330|2021-11-24 20:08:32,710|'t'|release
331|2021-11-24 20:08:32,982|'w'|press
332|2021-11-24 20:08:33,074|'o'|press
333|2021-11-24 20:08:33,084|'w'|release
334|2021-11-24 20:08:33,133|Key.space|press
335|2021-11-24 20:08:33,179|'o'|release
336|2021-11-24 20:08:33,220|Key.space|release
337|2021-11-24 20:08:33,675|Key.backspace|press
338|2021-11-24 20:08:33,752|Key.backspace|release
339|2021-11-24 20:08:33,896|','|press
340|2021-11-24 20:08:33,944|Key.space|press
341|2021-11-24 20:08:34,004|','|release
342|2021-11-24 20:08:34,049|Key.space|release
343|2021-11-24 20:08:34,215|'o'|press
344|2021-11-24 20:08:34,298|'o'|release
345|2021-11-24 20:08:34,471|'f'|press
346|2021-11-24 20:08:34,549|Key.space|press
347|2021-11-24 20:08:34,563|'f'|release
348|2021-11-24 20:08:34,670|Key.space|release
349|2021-11-24 20:08:34,820|'c'|press
350|2021-11-24 20:08:34,894|'o'|press
351|2021-11-24 20:08:34,918|'c'|release
352|2021-11-24 20:08:34,949|'u'|press
353|2021-11-24 20:08:35,009|'o'|release
354|2021-11-24 20:08:35,032|'r'|press
355|2021-11-24 20:08:35,053|'u'|release
356|2021-11-24 20:08:35,137|'r'|release
357|2021-11-24 20:08:35,190|'s'|press
358|2021-11-24 20:08:35,295|'s'|release
359|2021-11-24 20:08:35,358|'e'|press
360|2021-11-24 20:08:35,460|'e'|release
361|2021-11-24 20:08:35,480|Key.shift_r|press
362|2021-11-24 20:08:35,540|'.'|press
363|2021-11-24 20:08:35,627|Key.shift_r|release
364|2021-11-24 20:08:35,663|';'|release
365|2021-11-24 20:08:36,179|'|press
366|2021-11-24 20:08:36,284|'|release
367|2021-11-24 20:08:36,320|Key.enter|press
368|2021-11-24 20:08:36,394|Key.enter|release
369|2021-11-24 20:08:36,449|Key.enter|press
370|2021-11-24 20:08:36,536|Key.enter|release
371|2021-11-24 20:08:36,907|Key.shift_r|press
372|2021-11-24 20:08:37,006|'A'|press
373|2021-11-24 20:08:37,089|Key.shift_r|release
374|2021-11-24 20:08:37,116|'a'|release
375|2021-11-24 20:08:37,192|'s'|press
376|2021-11-24 20:08:37,263|Key.space|press
377|2021-11-24 20:08:37,285|'s'|release
378|2021-11-24 20:08:37,366|'s'|press
379|2021-11-24 20:08:37,383|Key.space|release
380|2021-11-24 20:08:37,448|'o'|press
381|2021-11-24 20:08:37,468|'s'|release
382|2021-11-24 20:08:37,542|'o'|release
383|2021-11-24 20:08:37,599|'o'|press
384|2021-11-24 20:08:37,696|'o'|release
385|2021-11-24 20:08:37,701|'n'|press
386|2021-11-24 20:08:37,809|'n'|release
387|2021-11-24 20:08:38,091|Key.space|press
388|2021-11-24 20:08:38,200|'a'|press
389|2021-11-24 20:08:38,209|Key.space|release
390|2021-11-24 20:08:38,307|'s'|press
391|2021-11-24 20:08:38,316|'a'|release
392|2021-11-24 20:08:38,437|'s'|release
393|2021-11-24 20:08:38,460|Key.space|press
394|2021-11-24 20:08:38,559|Key.space|release
395|2021-11-24 20:08:38,573|'s'|press
396|2021-11-24 20:08:38,683|'s'|release
397|2021-11-24 20:08:38,694|'h'|press
398|2021-11-24 20:08:38,788|'h'|release
399|2021-11-24 20:08:38,799|'e'|press
400|2021-11-24 20:08:38,866|Key.space|press
401|2021-11-24 20:08:38,902|'e'|release
402|2021-11-24 20:08:38,984|Key.space|release
403|2021-11-24 20:08:39,359|'w'|press
404|2021-11-24 20:08:39,478|'w'|release
405|2021-11-24 20:08:39,483|'o'|press
406|2021-11-24 20:08:39,584|'o'|release
407|2021-11-24 20:08:40,041|'k'|press
408|2021-11-24 20:08:40,126|'e'|press
409|2021-11-24 20:08:40,143|'k'|release
410|2021-11-24 20:08:40,206|Key.space|press
411|2021-11-24 20:08:40,224|'e'|release
412|2021-11-24 20:08:40,326|Key.space|release
413|2021-11-24 20:08:40,475|'u'|press
414|2021-11-24 20:08:40,550|'u'|release
415|2021-11-24 20:08:40,585|'p'|press
416|2021-11-24 20:08:40,653|Key.space|press
417|2021-11-24 20:08:40,689|'p'|release
418|2021-11-24 20:08:40,754|Key.space|release
419|2021-11-24 20:08:41,223|'h'|press
420|2021-11-24 20:08:41,311|'h'|release
421|2021-11-24 20:08:41,322|'e'|press
422|2021-11-24 20:08:41,409|'r'|press
423|2021-11-24 20:08:41,440|'e'|release
424|2021-11-24 20:08:41,541|'r'|release
425|2021-11-24 20:08:41,547|Key.space|press
426|2021-11-24 20:08:41,642|Key.space|release
427|2021-11-24 20:08:42,151|'d'|press
428|2021-11-24 20:08:42,223|'e'|press
429|2021-11-24 20:08:42,284|'d'|release
430|2021-11-24 20:08:42,342|'e'|release
431|2021-11-24 20:08:42,366|'m'|press
432|2021-11-24 20:08:42,448|'m'|release
433|2021-11-24 20:08:42,830|'e'|press
434|2021-11-24 20:08:42,936|'e'|release
435|2021-11-24 20:08:43,167|'a'|press
436|2021-11-24 20:08:43,266|'a'|release
437|2021-11-24 20:08:43,307|'n'|press
438|2021-11-24 20:08:43,396|'n'|release
439|2021-11-24 20:08:43,447|'o'|press
440|2021-11-24 20:08:43,496|'u'|press
441|2021-11-24 20:08:43,557|'o'|release
442|2021-11-24 20:08:43,615|'u'|release
443|2021-11-24 20:08:43,620|'r'|press
444|2021-11-24 20:08:43,740|'r'|release
445|2021-11-24 20:08:44,036|Key.space|press
446|2021-11-24 20:08:44,144|Key.space|release
447|2021-11-24 20:08:44,428|'h'|press
448|2021-11-24 20:08:44,522|'h'|release
449|2021-11-24 20:08:44,535|'a'|press
450|2021-11-24 20:08:44,612|'d'|press
451|2021-11-24 20:08:44,664|'a'|release
452|2021-11-24 20:08:44,752|'d'|release
453|2021-11-24 20:08:44,823|Key.space|press
454|2021-11-24 20:08:44,928|Key.space|release
455|2021-11-24 20:08:45,334|'c'|press
456|2021-11-24 20:08:45,400|'h'|press
457|2021-11-24 20:08:45,442|'c'|release
458|2021-11-24 20:08:45,469|'a'|press
459|2021-11-24 20:08:45,491|'h'|release
460|2021-11-24 20:08:45,583|'a'|release
461|2021-11-24 20:08:45,590|'n'|press
462|2021-11-24 20:08:45,690|'n'|release
463|2021-11-24 20:08:46,677|'g'|press
464|2021-11-24 20:08:46,761|'g'|release
465|2021-11-24 20:08:46,765|'e'|press
466|2021-11-24 20:08:46,892|'e'|release
467|2021-11-24 20:08:47,236|'d'|press
468|2021-11-24 20:08:47,344|'d'|release
469|2021-11-24 20:08:47,388|Key.shift_r|press
470|2021-11-24 20:08:47,451|'.'|press
471|2021-11-24 20:08:47,543|Key.shift_r|release
472|2021-11-24 20:08:47,557|';'|release
473|2021-11-24 20:08:47,754|Key.shift_r|press
474|2021-11-24 20:08:47,938|Key.space|press
475|2021-11-24 20:08:48,073|Key.space|release
476|2021-11-24 20:08:48,201|'S'|press
477|2021-11-24 20:08:48,301|'S'|release
478|2021-11-24 20:08:48,382|Key.shift_r|release
479|2021-11-24 20:08:48,883|'h'|press
480|2021-11-24 20:08:48,980|'h'|release
481|2021-11-24 20:08:48,986|'e'|press
482|2021-11-24 20:08:49,069|Key.space|press
483|2021-11-24 20:08:49,081|'e'|release
484|2021-11-24 20:08:49,158|Key.space|release
485|2021-11-24 20:08:49,788|'b'|press
486|2021-11-24 20:08:49,876|'b'|release
487|2021-11-24 20:08:49,881|'a'|press
488|2021-11-24 20:08:49,998|'a'|release
489|2021-11-24 20:08:50,147|'c'|press
490|2021-11-24 20:08:50,257|'c'|release
491|2021-11-24 20:08:50,262|'a'|press
492|2021-11-24 20:08:50,360|'m'|press
493|2021-11-24 20:08:50,368|'a'|release
494|2021-11-24 20:08:50,450|'m'|release
495|2021-11-24 20:08:50,488|'e'|press
496|2021-11-24 20:08:50,588|'e'|release
497|2021-11-24 20:08:50,648|Key.backspace|press
498|2021-11-24 20:08:50,729|Key.backspace|release
499|2021-11-24 20:08:50,763|Key.backspace|press
500|2021-11-24 20:08:50,854|Key.backspace|release
501|2021-11-24 20:08:50,889|Key.backspace|press
502|2021-11-24 20:08:50,990|Key.backspace|release
503|2021-11-24 20:08:51,027|Key.backspace|press
504|2021-11-24 20:08:51,104|Key.backspace|release
505|2021-11-24 20:08:51,136|Key.backspace|press
506|2021-11-24 20:08:51,228|'e'|press
507|2021-11-24 20:08:51,236|Key.backspace|release
508|2021-11-24 20:08:51,314|'c'|press
509|2021-11-24 20:08:51,343|'e'|release
510|2021-11-24 20:08:51,425|'c'|release
511|2021-11-24 20:08:51,596|Key.backspace|press
512|2021-11-24 20:08:51,679|Key.backspace|release
513|2021-11-24 20:08:51,705|Key.backspace|press
514|2021-11-24 20:08:51,772|Key.backspace|release
515|2021-11-24 20:08:52,332|'e'|press
516|2021-11-24 20:08:52,407|'c'|press
517|2021-11-24 20:08:52,447|'e'|release
518|2021-11-24 20:08:52,532|'a'|press
519|2021-11-24 20:08:52,541|'c'|release
520|2021-11-24 20:08:52,604|'m'|press
521|2021-11-24 20:08:52,651|'a'|release
522|2021-11-24 20:08:52,713|'m'|release
523|2021-11-24 20:08:52,740|'e'|press
524|2021-11-24 20:08:52,808|Key.space|press
525|2021-11-24 20:08:52,850|'e'|release
526|2021-11-24 20:08:52,911|Key.space|release
527|2021-11-24 20:08:53,214|'a'|press
528|2021-11-24 20:08:53,314|'l'|press
529|2021-11-24 20:08:53,336|'a'|release
530|2021-11-24 20:08:53,421|'l'|release
531|2021-11-24 20:08:53,516|'e'|press
532|2021-11-24 20:08:53,622|'r'|press
533|2021-11-24 20:08:53,639|'e'|release
534|2021-11-24 20:08:53,757|'r'|release
535|2021-11-24 20:08:53,799|'t'|press
536|2021-11-24 20:08:53,913|'t'|release
537|2021-11-24 20:08:54,062|Key.space|press
538|2021-11-24 20:08:54,167|'a'|press
539|2021-11-24 20:08:54,176|Key.space|release
540|2021-11-24 20:08:54,255|'n'|press
541|2021-11-24 20:08:54,268|'a'|release
542|2021-11-24 20:08:54,352|'d'|press
543|2021-11-24 20:08:54,362|'n'|release
544|2021-11-24 20:08:54,474|'d'|release
545|2021-11-24 20:08:54,492|Key.space|press
546|2021-11-24 20:08:54,587|Key.space|release
547|2021-11-24 20:08:55,141|'b'|press
548|2021-11-24 20:08:55,229|'b'|release
549|2021-11-24 20:08:55,464|'u'|press
550|2021-11-24 20:08:55,548|'u'|release
551|2021-11-24 20:08:55,660|'s'|press
552|2021-11-24 20:08:55,764|'s'|release
553|2021-11-24 20:08:55,772|'i'|press
554|2021-11-24 20:08:55,850|'i'|release
555|2021-11-24 20:08:55,941|'n'|press
556|2021-11-24 20:08:56,022|'n'|release
557|2021-11-24 20:08:56,028|'e'|press
558|2021-11-24 20:08:56,123|'e'|release
559|2021-11-24 20:08:56,203|'s'|press
560|2021-11-24 20:08:56,289|'s'|release
561|2021-11-24 20:08:56,360|'s'|press
562|2021-11-24 20:08:56,452|'s'|release
563|2021-11-24 20:08:56,982|'-'|press
564|2021-11-24 20:08:57,062|'-'|release
565|2021-11-24 20:08:57,642|'l'|press
566|2021-11-24 20:08:57,745|'l'|release
567|2021-11-24 20:08:57,806|'i'|press
568|2021-11-24 20:08:57,892|'i'|release
569|2021-11-24 20:08:57,991|'k'|press
570|2021-11-24 20:08:58,089|'k'|release
571|2021-11-24 20:08:58,114|'e'|press
572|2021-11-24 20:08:58,211|'e'|release
573|2021-11-24 20:08:58,302|','|press
574|2021-11-24 20:08:58,349|Key.space|press
575|2021-11-24 20:08:58,403|','|release
576|2021-11-24 20:08:58,442|Key.space|release
577|2021-11-24 20:08:58,637|'p'|press
578|2021-11-24 20:08:58,747|'p'|release
579|2021-11-24 20:08:58,819|'u'|press
580|2021-11-24 20:08:58,921|'u'|release
581|2021-11-24 20:08:58,943|'t'|press
582|2021-11-24 20:08:59,015|Key.space|press
583|2021-11-24 20:08:59,058|'t'|release
584|2021-11-24 20:08:59,119|Key.space|release
585|2021-11-24 20:08:59,633|'h'|press
586|2021-11-24 20:08:59,718|'h'|release
587|2021-11-24 20:08:59,770|'e'|press
588|2021-11-24 20:08:59,862|'r'|press
589|2021-11-24 20:08:59,907|'e'|release
590|2021-11-24 20:08:59,981|Key.space|press
591|2021-11-24 20:08:59,988|'r'|release
592|2021-11-24 20:09:00,093|Key.space|release
593|2021-11-24 20:09:00,445|'c'|press
594|2021-11-24 20:09:00,549|'c'|release
595|2021-11-24 20:09:00,553|'l'|press
596|2021-11-24 20:09:00,640|'l'|release
597|2021-11-24 20:09:00,687|'o'|press
598|2021-11-24 20:09:00,771|'o'|release
599|2021-11-24 20:09:01,136|'t'|press
600|2021-11-24 20:09:01,236|'h'|press
601|2021-11-24 20:09:01,258|'t'|release
602|2021-11-24 20:09:01,299|'e'|press
603|2021-11-24 20:09:01,327|'h'|release
604|2021-11-24 20:09:01,359|'r'|press
605|2021-11-24 20:09:01,421|'e'|release
606|2021-11-24 20:09:01,495|'r'|release
607|2021-11-24 20:09:01,942|Key.backspace|press
608|2021-11-24 20:09:02,010|Key.backspace|release
609|2021-11-24 20:09:02,014|'s'|press
610|2021-11-24 20:09:02,046|Key.space|press
611|2021-11-24 20:09:02,128|'s'|release
612|2021-11-24 20:09:02,148|Key.space|release
613|2021-11-24 20:09:02,284|'o'|press
614|2021-11-24 20:09:02,333|'n'|press
615|2021-11-24 20:09:02,414|'o'|release
616|2021-11-24 20:09:02,440|'n'|release
617|2021-11-24 20:09:02,651|','|press
618|2021-11-24 20:09:02,709|Key.space|press
619|2021-11-24 20:09:02,754|','|release
620|2021-11-24 20:09:02,804|Key.space|release
621|2021-11-24 20:09:03,334|'k'|press
622|2021-11-24 20:09:03,412|'k'|release
623|2021-11-24 20:09:03,480|'n'|press
624|2021-11-24 20:09:03,576|'n'|release
625|2021-11-24 20:09:03,611|'o'|press
626|2021-11-24 20:09:03,688|'o'|release
627|2021-11-24 20:09:03,726|'t'|press
628|2021-11-24 20:09:03,821|'t'|release
629|2021-11-24 20:09:03,873|'t'|press
630|2021-11-24 20:09:03,961|'t'|release
631|2021-11-24 20:09:03,981|'e'|press
632|2021-11-24 20:09:04,060|'d'|press
633|2021-11-24 20:09:04,117|'e'|release
634|2021-11-24 20:09:04,128|Key.space|press
635|2021-11-24 20:09:04,188|'d'|release
636|2021-11-24 20:09:04,223|Key.space|release
637|2021-11-24 20:09:04,552|'t'|press
638|2021-11-24 20:09:04,616|'h'|press
639|2021-11-24 20:09:04,662|'t'|release
640|2021-11-24 20:09:04,680|'e'|press
641|2021-11-24 20:09:04,709|'h'|release
642|2021-11-24 20:09:04,772|Key.space|press
643|2021-11-24 20:09:04,799|'e'|release
644|2021-11-24 20:09:04,858|Key.space|release
645|2021-11-24 20:09:04,961|'s'|press
646|2021-11-24 20:09:05,075|'s'|release
647|2021-11-24 20:09:05,161|'c'|press
648|2021-11-24 20:09:05,269|'c'|release
649|2021-11-24 20:09:05,359|'a'|press
650|2021-11-24 20:09:05,477|'a'|release
651|2021-11-24 20:09:05,939|'r'|press
652|2021-11-24 20:09:06,046|'r'|release
653|2021-11-24 20:09:06,056|'l'|press
654|2021-11-24 20:09:06,134|'l'|release
655|2021-11-24 20:09:06,265|'t'|press
656|2021-11-24 20:09:06,384|'t'|release
657|2021-11-24 20:09:06,785|Key.backspace|press
658|2021-11-24 20:09:06,852|'e'|press
659|2021-11-24 20:09:06,866|Key.backspace|release
660|2021-11-24 20:09:06,878|'r'|press
661|2021-11-24 20:09:06,945|'e'|release
662|2021-11-24 20:09:07,020|'r'|release
663|2021-11-24 20:09:07,889|Key.backspace|press
664|2021-11-24 20:09:07,979|Key.backspace|release
665|2021-11-24 20:09:08,692|'e'|press
666|2021-11-24 20:09:08,749|'t'|press
667|2021-11-24 20:09:08,806|'e'|release
668|2021-11-24 20:09:08,878|'t'|release
669|2021-11-24 20:09:08,990|Key.space|press
670|2021-11-24 20:09:09,066|Key.space|release
671|2021-11-24 20:09:09,272|Key.backspace|press
672|2021-11-24 20:09:09,349|Key.backspace|release
673|2021-11-24 20:09:09,395|Key.backspace|press
674|2021-11-24 20:09:09,488|Key.backspace|release
675|2021-11-24 20:09:09,527|Key.backspace|press
676|2021-11-24 20:09:09,621|Key.backspace|release
677|2021-11-24 20:09:09,654|Key.backspace|press
678|2021-11-24 20:09:09,722|Key.backspace|release
679|2021-11-24 20:09:10,653|'e'|press
680|2021-11-24 20:09:10,723|'t'|press
681|2021-11-24 20:09:10,774|'e'|release
682|2021-11-24 20:09:10,849|'t'|release
683|2021-11-24 20:09:11,387|Key.space|press
684|2021-11-24 20:09:11,494|Key.space|release
685|2021-11-24 20:09:11,527|'s'|press
686|2021-11-24 20:09:11,631|'s'|release
687|2021-11-24 20:09:11,733|'a'|press
688|2021-11-24 20:09:11,836|'a'|release
689|2021-11-24 20:09:11,943|'s'|press
690|2021-11-24 20:09:12,061|'h'|press
691|2021-11-24 20:09:12,073|'s'|release
692|2021-11-24 20:09:12,140|'h'|release
693|2021-11-24 20:09:12,596|Key.space|press
694|2021-11-24 20:09:12,697|Key.space|release
695|2021-11-24 20:09:12,703|'a'|press
696|2021-11-24 20:09:12,800|'b'|press
697|2021-11-24 20:09:12,810|'a'|release
698|2021-11-24 20:09:12,899|'b'|release
699|2021-11-24 20:09:12,959|'o'|press
700|2021-11-24 20:09:13,015|'u'|press
701|2021-11-24 20:09:13,055|'o'|release
702|2021-11-24 20:09:13,125|'u'|release
703|2021-11-24 20:09:13,138|'t'|press
704|2021-11-24 20:09:13,257|'t'|release
705|2021-11-24 20:09:13,472|Key.space|press
706|2021-11-24 20:09:13,580|Key.space|release
707|2021-11-24 20:09:13,832|'h'|press
708|2021-11-24 20:09:13,903|'h'|release
709|2021-11-24 20:09:13,958|'e'|press
710|2021-11-24 20:09:14,024|'r'|press
711|2021-11-24 20:09:14,085|'e'|release
712|2021-11-24 20:09:14,168|'r'|release
713|2021-11-24 20:09:14,417|Key.space|press
714|2021-11-24 20:09:14,515|Key.space|release
715|2021-11-24 20:09:14,750|'w'|press
716|2021-11-24 20:09:14,860|'w'|release
717|2021-11-24 20:09:14,877|'a'|press
718|2021-11-24 20:09:15,012|'a'|release
719|2021-11-24 20:09:15,861|'i'|press
720|2021-11-24 20:09:15,947|'i'|release
721|2021-11-24 20:09:15,962|'s'|press
722|2021-11-24 20:09:16,069|'s'|release
723|2021-11-24 20:09:16,479|'t'|press
724|2021-11-24 20:09:16,584|'t'|release
725|2021-11-24 20:09:16,635|','|press
726|2021-11-24 20:09:16,705|Key.space|press
727|2021-11-24 20:09:16,753|','|release
728|2021-11-24 20:09:16,833|Key.space|release
729|2021-11-24 20:09:17,142|'a'|press
730|2021-11-24 20:09:17,223|'n'|press
731|2021-11-24 20:09:17,241|'a'|release
732|2021-11-24 20:09:17,308|'d'|press
733|2021-11-24 20:09:17,321|'n'|release
734|2021-11-24 20:09:17,395|Key.space|press
735|2021-11-24 20:09:17,427|'d'|release
736|2021-11-24 20:09:17,494|Key.space|release
737|2021-11-24 20:09:18,155|'b'|press
738|2021-11-24 20:09:18,239|'b'|release
739|2021-11-24 20:09:18,297|'a'|press
740|2021-11-24 20:09:18,413|'a'|release
741|2021-11-24 20:09:18,615|Key.backspace|press
742|2021-11-24 20:09:18,685|'e'|press
743|2021-11-24 20:09:18,694|Key.backspace|release
744|2021-11-24 20:09:18,778|'g'|press
745|2021-11-24 20:09:18,791|'e'|release
746|2021-11-24 20:09:18,884|'g'|release
747|2021-11-24 20:09:18,913|'a'|press
748|2021-11-24 20:09:18,989|'n'|press
749|2021-11-24 20:09:19,035|'a'|release
750|2021-11-24 20:09:19,080|'n'|release
751|2021-11-24 20:09:19,404|Key.space|press
752|2021-11-24 20:09:19,481|'a'|press
753|2021-11-24 20:09:19,497|Key.space|release
754|2021-11-24 20:09:19,598|'a'|release
755|2021-11-24 20:09:19,620|'r'|press
756|2021-11-24 20:09:19,708|'r'|release
757|2021-11-24 20:09:19,762|'r'|press
758|2021-11-24 20:09:19,826|'a'|press
759|2021-11-24 20:09:19,855|'r'|release
760|2021-11-24 20:09:19,939|'n'|press
761|2021-11-24 20:09:19,947|'a'|release
762|2021-11-24 20:09:20,031|'n'|release
763|2021-11-24 20:09:20,041|'g'|press
764|2021-11-24 20:09:20,147|'g'|release
765|2021-11-24 20:09:20,172|'i'|press
766|2021-11-24 20:09:20,239|'n'|press
767|2021-11-24 20:09:20,300|'i'|release
768|2021-11-24 20:09:20,366|'n'|release
769|2021-11-24 20:09:20,371|'g'|press
770|2021-11-24 20:09:20,483|'g'|release
771|2021-11-24 20:09:20,903|Key.space|press
772|2021-11-24 20:09:21,006|'t'|press
773|2021-11-24 20:09:21,014|Key.space|release
774|2021-11-24 20:09:21,079|'h'|press
775|2021-11-24 20:09:21,113|'t'|release
776|2021-11-24 20:09:21,146|'e'|press
777|2021-11-24 20:09:21,171|'h'|release
778|2021-11-24 20:09:21,238|Key.space|press
779|2021-11-24 20:09:21,261|'e'|release
780|2021-11-24 20:09:21,343|Key.space|release
781|2021-11-24 20:09:21,389|'d'|press
782|2021-11-24 20:09:21,504|'e'|press
783|2021-11-24 20:09:21,544|'d'|release
784|2021-11-24 20:09:21,612|'e'|release
785|2021-11-24 20:09:21,823|'t'|press
786|2021-11-24 20:09:21,929|'t'|release
787|2021-11-24 20:09:21,971|'a'|press
788|2021-11-24 20:09:22,087|'a'|release
789|2021-11-24 20:09:22,297|'i'|press
790|2021-11-24 20:09:22,383|'l'|press
791|2021-11-24 20:09:22,444|'i'|release
792|2021-11-24 20:09:22,502|'l'|release
793|2021-11-24 20:09:22,535|'s'|press
794|2021-11-24 20:09:22,658|'s'|release
795|2021-11-24 20:09:22,662|Key.space|press
796|2021-11-24 20:09:22,786|Key.space|release
797|2021-11-24 20:09:22,851|'o'|press
798|2021-11-24 20:09:22,941|'o'|release
799|2021-11-24 20:09:23,027|'t'|press
800|2021-11-24 20:09:23,148|'t'|release
801|2021-11-24 20:09:23,521|Key.backspace|press
