2021-11-24 19:18:43,592|Key.enter|release
2021-11-24 19:18:44,401|Key.shift|press
2021-11-24 19:18:44,513|'P'|press
2021-11-24 19:18:44,583|'P'|release
2021-11-24 19:18:44,604|Key.shift|release
2021-11-24 19:18:44,734|'r'|press
2021-11-24 19:18:44,816|'r'|release
2021-11-24 19:18:45,554|Key.backspace|press
2021-11-24 19:18:45,646|Key.backspace|release
2021-11-24 19:18:45,736|'o'|press
2021-11-24 19:18:45,817|'o'|release
2021-11-24 19:18:46,506|'r'|press
2021-11-24 19:18:46,577|'r'|release
2021-11-24 19:18:46,708|'t'|press
2021-11-24 19:18:46,769|'t'|release
2021-11-24 19:18:46,911|'e'|press
2021-11-24 19:18:46,992|'z'|press
2021-11-24 19:18:47,043|'e'|release
2021-11-24 19:18:47,094|'z'|release
2021-11-24 19:18:47,123|Key.space|press
2021-11-24 19:18:47,184|'c'|press
2021-11-24 19:18:47,215|Key.space|release
2021-11-24 19:18:47,265|'e'|press
2021-11-24 19:18:47,346|'c'|release
2021-11-24 19:18:47,351|'e'|release
2021-11-24 19:18:47,354|Key.space|press
2021-11-24 19:18:47,428|Key.space|release
2021-11-24 19:18:47,488|'v'|press
2021-11-24 19:18:47,569|'v'|release
2021-11-24 19:18:47,599|'i'|press
2021-11-24 19:18:47,670|'e'|press
2021-11-24 19:18:47,673|'i'|release
2021-11-24 19:18:47,771|'e'|release
2021-11-24 19:18:47,774|'u'|press
2021-11-24 19:18:47,883|'u'|release
2021-11-24 19:18:47,903|'w'|press
2021-11-24 19:18:47,995|'w'|release
2021-11-24 19:18:48,024|Key.space|press
2021-11-24 19:18:48,126|Key.space|release
2021-11-24 19:18:48,641|'w'|press
2021-11-24 19:18:48,733|'w'|release
2021-11-24 19:18:48,736|'h'|press
2021-11-24 19:18:48,803|'h'|release
2021-11-24 19:18:48,915|'y'|press
2021-11-24 19:18:48,997|'y'|release
2021-11-24 19:18:49,380|Key.backspace|press
2021-11-24 19:18:49,463|Key.backspace|release
2021-11-24 19:18:49,573|'i'|press
2021-11-24 19:18:49,655|'i'|release
2021-11-24 19:18:49,735|'s'|press
2021-11-24 19:18:49,806|'s'|release
2021-11-24 19:18:49,846|'k'|press
2021-11-24 19:18:49,929|'k'|release
2021-11-24 19:18:50,059|'y'|press
2021-11-24 19:18:50,130|'y'|release
2021-11-24 19:18:50,301|Key.space|press
2021-11-24 19:18:50,424|'a'|press
2021-11-24 19:18:50,428|Key.space|release
2021-11-24 19:18:50,494|'u'|press
2021-11-24 19:18:50,515|'a'|release
2021-11-24 19:18:50,565|'u'|release
2021-11-24 19:18:50,655|Key.space|press
2021-11-24 19:18:50,737|Key.space|release
2021-11-24 19:18:50,837|'j'|press
2021-11-24 19:18:50,909|'j'|release
2021-11-24 19:18:51,020|'u'|press
2021-11-24 19:18:51,091|'u'|release
2021-11-24 19:18:51,151|'g'|press
2021-11-24 19:18:51,232|'e'|press
2021-11-24 19:18:51,263|'g'|release
2021-11-24 19:18:51,314|'e'|release
2021-11-24 19:18:51,317|Key.space|press
2021-11-24 19:18:51,404|Key.space|release
2021-11-24 19:18:51,627|'b'|press
2021-11-24 19:18:51,708|'b'|release
2021-11-24 19:18:51,789|'l'|press
2021-11-24 19:18:51,880|'l'|release
2021-11-24 19:18:51,972|'o'|press
2021-11-24 19:18:52,002|'n'|press
2021-11-24 19:18:52,064|'o'|release
2021-11-24 19:18:52,124|'d'|press
2021-11-24 19:18:52,127|'n'|release
2021-11-24 19:18:52,205|'d'|release
2021-11-24 19:18:52,208|Key.space|press
2021-11-24 19:18:52,306|Key.space|release
2021-11-24 19:18:52,366|'q'|press
2021-11-24 19:18:52,448|'q'|release
2021-11-24 19:18:52,452|'u'|press
2021-11-24 19:18:52,519|'i'|press
2021-11-24 19:18:52,550|'u'|release
2021-11-24 19:18:52,600|'i'|release
2021-11-24 19:18:52,650|Key.space|press
2021-11-24 19:18:52,741|Key.space|release
2021-11-24 19:18:52,761|'f'|press
2021-11-24 19:18:52,843|'f'|release
2021-11-24 19:18:52,872|'u'|press
2021-11-24 19:18:52,933|'u'|release
2021-11-24 19:18:53,004|'m'|press
2021-11-24 19:18:53,116|'m'|release
2021-11-24 19:18:53,398|'e'|press
2021-11-24 19:18:53,501|'e'|release
2021-11-24 19:18:53,622|Key.shift|press
2021-11-24 19:18:53,732|'.'|press
2021-11-24 19:18:53,804|'.'|release
2021-11-24 19:18:53,835|Key.shift|release
2021-11-24 19:18:53,894|Key.enter|press
2021-11-24 19:18:53,986|Key.enter|release
2021-11-24 19:18:54,482|Key.shift|press
2021-11-24 19:18:54,623|'J'|press
2021-11-24 19:18:54,715|'J'|release
2021-11-24 19:18:54,745|Key.shift|release
2021-11-24 19:18:54,886|'o'|press
2021-11-24 19:18:54,958|'o'|release
2021-11-24 19:18:55,091|'y'|press
2021-11-24 19:18:55,181|'y'|release
2021-11-24 19:18:55,201|'e'|press
2021-11-24 19:18:55,292|'e'|release
2021-11-24 19:18:55,332|'u'|press
2021-11-24 19:18:55,414|'u'|release
2021-11-24 19:18:55,433|'x'|press
2021-11-24 19:18:55,515|'x'|release
2021-11-24 19:18:55,636|','|press
2021-11-24 19:18:55,738|','|release
2021-11-24 19:18:55,818|Key.space|press
2021-11-24 19:18:55,909|Key.space|release
2021-11-24 19:18:55,991|'i'|press
2021-11-24 19:18:56,072|'i'|release
2021-11-24 19:18:56,142|'v'|press
2021-11-24 19:18:56,213|'v'|release
2021-11-24 19:18:56,345|'r'|press
2021-11-24 19:18:56,405|'e'|press
2021-11-24 19:18:56,446|'r'|release
2021-11-24 19:18:56,497|'e'|release
2021-11-24 19:18:56,547|','|press
2021-11-24 19:18:56,628|','|release
