2021-11-20 10:49:21,589|Key.enter|release
2021-11-20 10:49:23,017|Key.shift|press
2021-11-20 10:49:23,144|'P'|press
2021-11-20 10:49:23,234|'P'|release
2021-11-20 10:49:23,282|Key.shift|release
2021-11-20 10:49:23,369|'o'|press
2021-11-20 10:49:23,452|'o'|release
2021-11-20 10:49:23,472|'r'|press
2021-11-20 10:49:23,549|'r'|release
2021-11-20 10:49:23,639|'t'|press
2021-11-20 10:49:23,710|'t'|release
2021-11-20 10:49:23,857|'e'|press
2021-11-20 10:49:23,939|'z'|press
2021-11-20 10:49:23,994|'e'|release
2021-11-20 10:49:24,056|Key.space|press
2021-11-20 10:49:24,099|'z'|release
2021-11-20 10:49:24,146|Key.space|release
2021-11-20 10:49:24,204|'c'|press
2021-11-20 10:49:24,284|'c'|release
2021-11-20 10:49:24,371|'e'|press
2021-11-20 10:49:24,415|Key.space|press
2021-11-20 10:49:24,467|'e'|release
2021-11-20 10:49:24,507|Key.space|release
2021-11-20 10:49:24,600|'v'|press
2021-11-20 10:49:24,685|'v'|release
2021-11-20 10:49:24,692|'i'|press
2021-11-20 10:49:24,775|'i'|release
2021-11-20 10:49:24,802|'e'|press
2021-11-20 10:49:24,879|'e'|release
2021-11-20 10:49:24,890|'u'|press
2021-11-20 10:49:24,982|'u'|release
2021-11-20 10:49:25,018|'x'|press
2021-11-20 10:49:25,131|'x'|release
2021-11-20 10:49:25,135|Key.space|press
2021-11-20 10:49:25,212|Key.space|release
2021-11-20 10:49:25,512|'w'|press
2021-11-20 10:49:25,611|'w'|release
2021-11-20 10:49:25,784|'h'|press
2021-11-20 10:49:25,861|'h'|release
2021-11-20 10:49:25,878|'i'|press
2021-11-20 10:49:25,961|'i'|release
2021-11-20 10:49:26,003|'s'|press
2021-11-20 10:49:26,090|'s'|release
2021-11-20 10:49:26,114|'k'|press
2021-11-20 10:49:26,194|'k'|release
2021-11-20 10:49:26,249|'y'|press
2021-11-20 10:49:26,323|'y'|release
2021-11-20 10:49:27,004|Key.space|press
2021-11-20 10:49:27,081|Key.space|release
2021-11-20 10:49:27,107|'a'|press
2021-11-20 10:49:27,170|'u'|press
2021-11-20 10:49:27,219|'a'|release
2021-11-20 10:49:27,246|Key.space|press
2021-11-20 10:49:27,268|'u'|release
2021-11-20 10:49:27,335|Key.space|release
2021-11-20 10:49:27,390|'j'|press
2021-11-20 10:49:27,480|'j'|release
2021-11-20 10:49:27,570|'u'|press
2021-11-20 10:49:27,679|'u'|release
2021-11-20 10:49:27,696|'g'|press
2021-11-20 10:49:27,776|'g'|release
2021-11-20 10:49:27,904|'e'|press
2021-11-20 10:49:27,951|Key.space|press
2021-11-20 10:49:27,980|'e'|release
2021-11-20 10:49:28,040|Key.space|release
2021-11-20 10:49:28,130|'b'|press
2021-11-20 10:49:28,203|'l'|press
2021-11-20 10:49:28,209|'b'|release
2021-11-20 10:49:28,266|'l'|release
2021-11-20 10:49:28,337|'o'|press
2021-11-20 10:49:28,414|'o'|release
2021-11-20 10:49:28,505|'n'|press
2021-11-20 10:49:28,532|'d'|press
2021-11-20 10:49:28,581|'n'|release
2021-11-20 10:49:28,588|Key.space|press
2021-11-20 10:49:28,631|'d'|release
2021-11-20 10:49:28,675|Key.space|release
2021-11-20 10:49:28,696|'q'|press
2021-11-20 10:49:28,766|'q'|release
2021-11-20 10:49:28,768|'u'|press
2021-11-20 10:49:28,835|'u'|release
2021-11-20 10:49:28,972|'i'|press
2021-11-20 10:49:29,068|'i'|release
2021-11-20 10:49:29,107|Key.space|press
2021-11-20 10:49:29,188|Key.space|release
2021-11-20 10:49:29,494|'f'|press
2021-11-20 10:49:29,568|'f'|release
2021-11-20 10:49:29,578|'u'|press
2021-11-20 10:49:29,649|'u'|release
2021-11-20 10:49:29,783|'m'|press
2021-11-20 10:49:29,852|'e'|press
2021-11-20 10:49:29,869|'m'|release
2021-11-20 10:49:29,910|'e'|release
2021-11-20 10:49:29,962|Key.shift|press
2021-11-20 10:49:30,005|'.'|press
2021-11-20 10:49:30,077|'.'|release
2021-11-20 10:49:30,114|Key.shift|release
2021-11-20 10:49:30,487|Key.enter|press
2021-11-20 10:49:30,558|Key.enter|release
2021-11-20 10:49:30,686|Key.shift|press
2021-11-20 10:49:31,133|'J'|press
2021-11-20 10:49:31,184|'J'|release
2021-11-20 10:49:31,809|'J'|press
2021-11-20 10:49:31,863|'J'|release
2021-11-20 10:49:31,978|Key.shift|release
2021-11-20 10:49:32,059|Key.backspace|press
2021-11-20 10:49:32,130|Key.backspace|release
2021-11-20 10:49:32,309|'o'|press
2021-11-20 10:49:32,373|'o'|release
2021-11-20 10:49:32,406|'y'|press
2021-11-20 10:49:32,489|'y'|release
2021-11-20 10:49:32,630|'e'|press
2021-11-20 10:49:32,694|'e'|release
2021-11-20 10:49:32,727|'u'|press
2021-11-20 10:49:32,811|'u'|release
2021-11-20 10:49:32,856|'x'|press
2021-11-20 10:49:32,933|'x'|release
2021-11-20 10:49:33,017|','|press
2021-11-20 10:49:33,113|','|release
2021-11-20 10:49:33,171|Key.space|press
2021-11-20 10:49:33,242|Key.space|release
2021-11-20 10:49:33,304|'i'|press
2021-11-20 10:49:33,388|'v'|press
2021-11-20 10:49:33,421|'i'|release
2021-11-20 10:49:33,484|'v'|release
2021-11-20 10:49:33,584|'r'|press
2021-11-20 10:49:33,661|'r'|release
2021-11-20 10:49:33,738|'e'|press
2021-11-20 10:49:33,825|'e'|release
2021-11-20 10:49:33,957|','|press
2021-11-20 10:49:34,046|','|release
2021-11-20 10:49:34,085|Key.space|press
2021-11-20 10:49:34,175|Key.space|release
2021-11-20 10:49:34,243|'f'|press
2021-11-20 10:49:34,317|'f'|release
2021-11-20 10:49:34,401|'a'|press
2021-11-20 10:49:34,478|'a'|release
2021-11-20 10:49:34,562|'t'|press
2021-11-20 10:49:34,638|'t'|release
2021-11-20 10:49:34,664|'i'|press
2021-11-20 10:49:34,758|'i'|release
2021-11-20 10:49:34,813|'g'|press
2021-11-20 10:49:34,901|'u'|press
2021-11-20 10:49:34,908|'g'|release
2021-11-20 10:49:34,991|'u'|release
2021-11-20 10:49:35,033|'é'|press
2021-11-20 10:49:35,110|'é'|release
2021-11-20 10:49:35,168|','|press
2021-11-20 10:49:35,245|','|release
2021-11-20 10:49:35,322|Key.space|press
2021-11-20 10:49:35,393|Key.space|release
2021-11-20 10:49:35,452|'l'|press
2021-11-20 10:49:35,519|'l'|release
2021-11-20 10:49:35,521|'e'|press
2021-11-20 10:49:35,591|'e'|release
2021-11-20 10:49:35,611|Key.space|press
2021-11-20 10:49:35,688|Key.space|release
2021-11-20 10:49:35,714|'n'|press
2021-11-20 10:49:35,799|'e'|press
2021-11-20 10:49:35,812|'n'|release
2021-11-20 10:49:35,868|'z'|press
2021-11-20 10:49:35,920|'e'|release
2021-11-20 10:49:35,943|Key.space|press
2021-11-20 10:49:35,986|'z'|release
2021-11-20 10:49:36,027|Key.space|release
2021-11-20 10:49:36,089|'q'|press
2021-11-20 10:49:36,131|'u'|press
2021-11-20 10:49:36,155|'q'|release
2021-11-20 10:49:36,215|'u'|release
2021-11-20 10:49:36,299|'i'|press
2021-11-20 10:49:36,364|Key.space|press
2021-11-20 10:49:36,387|'i'|release
2021-11-20 10:49:36,428|Key.space|release
2021-11-20 10:49:36,515|'p'|press
2021-11-20 10:49:36,592|'p'|release
2021-11-20 10:49:36,695|'i'|press
2021-11-20 10:49:36,801|'i'|release
2021-11-20 10:49:36,827|'q'|press
2021-11-20 10:49:36,884|'u'|press
2021-11-20 10:49:36,910|'q'|release
2021-11-20 10:49:36,961|'u'|release
2021-11-20 10:49:36,993|'e'|press
2021-11-20 10:49:37,070|'e'|release
2021-11-20 10:49:37,113|','|press
2021-11-20 10:49:37,193|','|release
2021-11-20 10:49:37,207|Key.space|press
2021-11-20 10:49:37,280|Key.space|release
2021-11-20 10:49:37,323|Key.shift|press
2021-11-20 10:49:37,395|'C'|press
2021-11-20 10:49:37,460|'C'|release
2021-11-20 10:49:37,495|Key.shift|release
2021-11-20 10:49:37,556|'l'|press
2021-11-20 10:49:37,636|'l'|release
2021-11-20 10:49:37,698|'o'|press
2021-11-20 10:49:37,792|'w'|press
2021-11-20 10:49:37,802|'o'|release
2021-11-20 10:49:37,866|'w'|release
2021-11-20 10:49:37,899|'n'|press
2021-11-20 10:49:37,979|'n'|release
2021-11-20 10:49:37,990|Key.space|press
2021-11-20 10:49:38,057|Key.space|release
