2021-11-13 17:38:31,247|Key.enter|release
2021-11-13 17:38:33,776|Key.shift|press
2021-11-13 17:38:33,933|'P'|press
2021-11-13 17:38:33,977|'P'|release
2021-11-13 17:38:33,999|Key.shift|release
2021-11-13 17:38:34,155|'o'|press
2021-11-13 17:38:34,222|'o'|release
2021-11-13 17:38:34,245|'r'|press
2021-11-13 17:38:34,313|'r'|release
2021-11-13 17:38:34,420|'t'|press
2021-11-13 17:38:34,488|'t'|release
2021-11-13 17:38:34,585|'e'|press
2021-11-13 17:38:34,651|'e'|release
2021-11-13 17:38:34,782|'z'|press
2021-11-13 17:38:34,852|'z'|release
2021-11-13 17:38:34,925|Key.space|press
2021-11-13 17:38:34,994|Key.space|release
2021-11-13 17:38:35,127|'c'|press
2021-11-13 17:38:35,196|'c'|release
2021-11-13 17:38:35,272|'e'|press
2021-11-13 17:38:35,336|'e'|release
2021-11-13 17:38:35,360|Key.space|press
2021-11-13 17:38:35,404|Key.space|release
2021-11-13 17:38:35,494|'v'|press
2021-11-13 17:38:35,563|'v'|release
2021-11-13 17:38:35,584|'i'|press
2021-11-13 17:38:35,649|'i'|release
2021-11-13 17:38:35,678|'e'|press
2021-11-13 17:38:35,745|'e'|release
2021-11-13 17:38:35,851|'u'|press
2021-11-13 17:38:35,919|'u'|release
2021-11-13 17:38:35,969|'x'|press
2021-11-13 17:38:36,034|'x'|release
2021-11-13 17:38:36,106|Key.space|press
2021-11-13 17:38:36,174|Key.space|release
2021-11-13 17:38:36,392|'w'|press
2021-11-13 17:38:36,457|'w'|release
2021-11-13 17:38:36,723|'h'|press
2021-11-13 17:38:36,789|'h'|release
2021-11-13 17:38:37,021|'i'|press
2021-11-13 17:38:37,086|'i'|release
2021-11-13 17:38:37,130|'s'|press
2021-11-13 17:38:37,199|'s'|release
2021-11-13 17:38:37,457|'k'|press
2021-11-13 17:38:37,524|'k'|release
2021-11-13 17:38:37,722|'y'|press
2021-11-13 17:38:37,765|'y'|release
2021-11-13 17:38:37,971|Key.space|press
2021-11-13 17:38:38,036|Key.space|release
2021-11-13 17:38:38,179|'a'|press
2021-11-13 17:38:38,267|'a'|release
2021-11-13 17:38:38,316|'u'|press
2021-11-13 17:38:38,382|'u'|release
2021-11-13 17:38:38,485|Key.space|press
2021-11-13 17:38:38,550|Key.space|release
2021-11-13 17:38:38,973|'j'|press
2021-11-13 17:38:39,041|'j'|release
2021-11-13 17:38:39,145|'u'|press
2021-11-13 17:38:39,210|'u'|release
2021-11-13 17:38:39,272|'g'|press
2021-11-13 17:38:39,337|'g'|release
2021-11-13 17:38:39,464|'e'|press
2021-11-13 17:38:39,552|'e'|release
2021-11-13 17:38:39,587|Key.space|press
2021-11-13 17:38:39,653|Key.space|release
2021-11-13 17:38:39,888|'b'|press
2021-11-13 17:38:39,958|'b'|release
2021-11-13 17:38:39,980|'l'|press
2021-11-13 17:38:40,044|'l'|release
2021-11-13 17:38:40,107|'o'|press
2021-11-13 17:38:40,172|'o'|release
2021-11-13 17:38:40,307|'n'|press
2021-11-13 17:38:40,396|'n'|release
2021-11-13 17:38:40,397|'d'|press
2021-11-13 17:38:40,466|'d'|release
2021-11-13 17:38:40,505|Key.space|press
2021-11-13 17:38:40,570|Key.space|release
2021-11-13 17:38:40,651|'q'|press
2021-11-13 17:38:40,720|'q'|release
2021-11-13 17:38:40,722|'u'|press
2021-11-13 17:38:40,784|'u'|release
2021-11-13 17:38:40,864|'i'|press
2021-11-13 17:38:40,930|'i'|release
2021-11-13 17:38:40,988|Key.space|press
2021-11-13 17:38:41,077|Key.space|release
2021-11-13 17:38:41,214|'f'|press
2021-11-13 17:38:41,279|'f'|release
2021-11-13 17:38:41,345|'u'|press
2021-11-13 17:38:41,412|'u'|release
2021-11-13 17:38:41,597|'m'|press
2021-11-13 17:38:41,665|'m'|release
2021-11-13 17:38:41,726|'e'|press
2021-11-13 17:38:41,794|'e'|release
2021-11-13 17:38:41,980|Key.shift_r|press
2021-11-13 17:38:42,373|'.'|press
2021-11-13 17:38:42,418|'.'|release
2021-11-13 17:38:42,442|Key.shift_r|release
2021-11-13 17:38:42,612|Key.enter|press
2021-11-13 17:38:42,634|Key.enter|release
2021-11-13 17:38:43,281|Key.shift|press
2021-11-13 17:38:43,370|'J'|press
2021-11-13 17:38:43,437|'J'|release
2021-11-13 17:38:43,460|Key.shift|release
2021-11-13 17:38:43,581|'o'|press
2021-11-13 17:38:43,647|'o'|release
2021-11-13 17:38:43,824|'y'|press
2021-11-13 17:38:43,868|'y'|release
2021-11-13 17:38:43,912|'e'|press
2021-11-13 17:38:43,981|'e'|release
2021-11-13 17:38:44,059|'u'|press
2021-11-13 17:38:44,082|'u'|release
2021-11-13 17:38:44,216|'x'|press
2021-11-13 17:38:44,284|'x'|release
2021-11-13 17:38:44,365|Key.space|press
2021-11-13 17:38:44,453|Key.space|release
2021-11-13 17:38:44,730|'i'|press
2021-11-13 17:38:44,796|'i'|release
2021-11-13 17:38:44,830|'v'|press
2021-11-13 17:38:44,894|'v'|release
2021-11-13 17:38:45,014|'r'|press
2021-11-13 17:38:45,080|'r'|release
2021-11-13 17:38:45,204|'e'|press
2021-11-13 17:38:45,269|'e'|release
2021-11-13 17:38:45,414|','|press
2021-11-13 17:38:45,504|','|release
2021-11-13 17:38:45,869|Key.backspace|press
2021-11-13 17:38:45,915|Key.backspace|release
2021-11-13 17:38:46,680|','|press
2021-11-13 17:38:46,746|','|release
2021-11-13 17:38:46,875|Key.space|press
2021-11-13 17:38:46,942|Key.space|release
2021-11-13 17:38:47,601|'f'|press
2021-11-13 17:38:47,668|'f'|release
2021-11-13 17:38:47,798|'a'|press
2021-11-13 17:38:47,883|'a'|release
2021-11-13 17:38:48,019|'t'|press
